gamma_true,gamma_hat
0.800000011920929,0.8101755380630493
0.800000011920929,0.8044592142105103
0.800000011920929,0.7958140969276428
0.800000011920929,0.7915395498275757
0.800000011920929,0.7916852235794067
0.800000011920929,0.7904500961303711
0.800000011920929,0.7819281220436096
0.800000011920929,0.7737460732460022
0.800000011920929,0.768340528011322
0.800000011920929,0.7554260492324829
0.800000011920929,0.7549850940704346
1.0,0.9999781847000122
1.0,0.9999873638153076
1.0,0.9999897480010986
1.0,0.9999891519546509
0.800000011920929,0.8016269207000732
0.800000011920929,0.7957636713981628
0.800000011920929,0.7909688949584961
0.800000011920929,0.7850762009620667
0.800000011920929,0.7810221314430237
0.800000011920929,0.7871766090393066
0.800000011920929,0.7979488372802734
0.800000011920929,0.8017265796661377
0.800000011920929,0.8061246275901794
0.800000011920929,0.804345428943634
0.800000011920929,0.8013255000114441
0.800000011920929,0.7960798740386963
0.800000011920929,0.7907368540763855
0.800000011920929,0.8006250262260437
0.800000011920929,0.7834746837615967
1.0,0.9999825954437256
1.0,0.9999889135360718
1.0,0.9999903440475464
1.0,0.9999912977218628
0.800000011920929,0.7988944053649902
0.800000011920929,0.7988124489784241
0.800000011920929,0.79515540599823
0.800000011920929,0.7888199687004089
0.800000011920929,0.7838853597640991
0.800000011920929,0.7964707016944885
0.800000011920929,0.797508955001831
0.800000011920929,0.7997651100158691
0.800000011920929,0.8037808537483215
0.800000011920929,0.8031564950942993
0.800000011920929,0.7991943955421448
0.800000011920929,0.7913001775741577
0.800000011920929,0.7842703461647034
0.800000011920929,0.7980862259864807
0.800000011920929,0.7785601019859314
1.0,0.9999756813049316
1.0,0.9999860525131226
1.0,0.9999892711639404
0.800000011920929,0.8035917282104492
0.800000011920929,0.7977632284164429
0.800000011920929,0.7955636978149414
0.800000011920929,0.7911559343338013
0.800000011920929,0.784647524356842
0.800000011920929,0.7806634306907654
0.800000011920929,0.7935304045677185
0.800000011920929,0.8001635074615479
0.800000011920929,0.8036743402481079
0.800000011920929,0.807679295539856
0.800000011920929,0.8064384460449219
0.800000011920929,0.8042894601821899
0.800000011920929,0.7989605665206909
0.800000011920929,0.7940528988838196
0.800000011920929,0.8046882748603821
0.800000011920929,0.7872223854064941
1.0,0.9999665021896362
1.0,0.9999814033508301
1.0,0.999984622001648
1.0,0.9999847412109375
0.800000011920929,0.7682538032531738
0.800000011920929,0.7900765538215637
0.800000011920929,0.7871391177177429
0.800000011920929,0.7809553146362305
0.800000011920929,0.7784119844436646
0.800000011920929,0.7818911075592041
0.800000011920929,0.7999753355979919
0.800000011920929,0.8035721182823181
0.800000011920929,0.808193027973175
0.800000011920929,0.808076798915863
0.800000011920929,0.8058066964149475
0.800000011920929,0.8014353513717651
0.800000011920929,0.7981609106063843
0.800000011920929,0.8101423978805542
0.800000011920929,0.7931675910949707
1.0,0.9999791383743286
1.0,0.9999831914901733
1.0,0.999983549118042
1.0,0.999980092048645
0.800000011920929,0.8061107993125916
0.800000011920929,0.8061643242835999
0.800000011920929,0.8037483096122742
0.800000011920929,0.7991557717323303
0.800000011920929,0.8072441816329956
0.800000011920929,0.8033969402313232
0.800000011920929,0.7964386343955994
0.800000011920929,0.7937663793563843
0.800000011920929,0.7957620620727539
0.800000011920929,0.7948260307312012
0.800000011920929,0.7884600162506104
0.800000011920929,0.7813743352890015
0.800000011920929,0.7756747007369995
0.800000011920929,0.7700495719909668
0.800000011920929,0.7789580225944519
1.0,0.9999804496765137
1.0,0.9999841451644897
1.0,0.9999858140945435
0.800000011920929,0.8077147006988525
0.800000011920929,0.8055458664894104
0.800000011920929,0.805823028087616
0.800000011920929,0.8029015064239502
0.800000011920929,0.7981418371200562
0.800000011920929,0.8057907223701477
0.800000011920929,0.802585244178772
0.800000011920929,0.7970328330993652
0.800000011920929,0.7953612804412842
0.800000011920929,0.798322856426239
0.800000011920929,0.7967818975448608
0.800000011920929,0.7919454574584961
0.800000011920929,0.785524845123291
0.800000011920929,0.7791921496391296
0.800000011920929,0.7856621742248535
0.800000011920929,0.7819297313690186
1.0,0.9999791383743286
1.0,0.9999829530715942
1.0,0.9999830722808838
0.800000011920929,0.688666820526123
0.800000011920929,0.8049178719520569
0.800000011920929,0.8066633939743042
0.800000011920929,0.8042891025543213
0.800000011920929,0.7997059226036072
0.800000011920929,0.8081845641136169
0.800000011920929,0.8032727837562561
0.800000011920929,0.7954580783843994
0.800000011920929,0.7916366457939148
0.800000011920929,0.7926898002624512
0.800000011920929,0.7913103103637695
0.800000011920929,0.7836095690727234
0.800000011920929,0.776190996170044
0.800000011920929,0.7708616852760315
0.800000011920929,0.7577533721923828
0.800000011920929,0.7671440243721008
1.0,0.9999834299087524
1.0,0.9999887943267822
1.0,0.9999903440475464
1.0,0.9999911785125732
0.800000011920929,0.7848809361457825
0.800000011920929,0.7990906834602356
0.800000011920929,0.7955069541931152
0.800000011920929,0.7892267107963562
0.800000011920929,0.7842178344726562
0.800000011920929,0.7957335710525513
0.800000011920929,0.7956773042678833
0.800000011920929,0.7966556549072266
0.800000011920929,0.7985724806785583
0.800000011920929,0.797225296497345
0.800000011920929,0.792912483215332
0.800000011920929,0.7863407135009766
0.800000011920929,0.7806083559989929
0.800000011920929,0.8005943298339844
0.800000011920929,0.7773650884628296
1.0,0.999976396560669
1.0,0.99997878074646
1.0,0.9999799728393555
0.800000011920929,0.7805492877960205
0.800000011920929,0.8080224394798279
0.800000011920929,0.8083536028862
0.800000011920929,0.8058715462684631
0.800000011920929,0.8045287132263184
0.800000011920929,0.8106800317764282
0.800000011920929,0.8049696683883667
0.800000011920929,0.7964292168617249
0.800000011920929,0.7921051979064941
0.800000011920929,0.7927766442298889
0.800000011920929,0.7918789982795715
0.800000011920929,0.7835327982902527
0.800000011920929,0.7757909297943115
0.800000011920929,0.7704368829727173
0.800000011920929,0.7608705163002014
0.800000011920929,0.7618507146835327
1.0,0.9999827146530151
1.0,0.9999874830245972
1.0,0.9999889135360718
0.800000011920929,0.8137670159339905
0.800000011920929,0.8054055571556091
0.800000011920929,0.8030979037284851
0.800000011920929,0.7995180487632751
0.800000011920929,0.7939427495002747
0.800000011920929,0.791610062122345
0.800000011920929,0.7991763353347778
0.800000011920929,0.7955027222633362
0.800000011920929,0.7953625917434692
0.800000011920929,0.7978449463844299
0.800000011920929,0.7954016327857971
0.800000011920929,0.7917892336845398
0.800000011920929,0.7835581302642822
0.800000011920929,0.7773220539093018
0.800000011920929,0.8033138513565063
0.800000011920929,0.7771497964859009
1.0,0.99997878074646
1.0,0.9999828338623047
1.0,0.9999829530715942
1.0,0.9999792575836182
0.800000011920929,0.808031439781189
0.800000011920929,0.8070104122161865
0.800000011920929,0.8034828305244446
0.800000011920929,0.7988797426223755
0.800000011920929,0.8053821921348572
0.800000011920929,0.8032207489013672
0.800000011920929,0.7962434887886047
0.800000011920929,0.7932177782058716
0.800000011920929,0.7948669195175171
0.800000011920929,0.7940306067466736
0.800000011920929,0.7874326109886169
0.800000011920929,0.7800896167755127
0.800000011920929,0.7747662663459778
0.800000011920929,0.7661110758781433
0.800000011920929,0.7771719694137573
1.0,0.9999761581420898
1.0,0.9999864101409912
1.0,0.9999892711639404
1.0,0.9999878406524658
0.800000011920929,0.7902691960334778
0.800000011920929,0.7924422025680542
0.800000011920929,0.7892067432403564
0.800000011920929,0.7830836772918701
0.800000011920929,0.7794635891914368
0.800000011920929,0.7838447690010071
0.800000011920929,0.7980160117149353
0.800000011920929,0.801516056060791
0.800000011920929,0.8046765327453613
0.800000011920929,0.8032790422439575
0.800000011920929,0.8010051846504211
0.800000011920929,0.7960693836212158
0.800000011920929,0.790907621383667
0.800000011920929,0.8011607527732849
0.800000011920929,0.7849600911140442
1.0,0.9999819993972778
1.0,0.9999865293502808
1.0,0.999988317489624
0.800000011920929,0.7750660181045532
0.800000011920929,0.8013865351676941
0.800000011920929,0.8029764294624329
0.800000011920929,0.7997843027114868
0.800000011920929,0.7943065762519836
0.800000011920929,0.7916902303695679
0.800000011920929,0.7998003959655762
0.800000011920929,0.796744704246521
0.800000011920929,0.7970250248908997
0.800000011920929,0.8007274270057678
0.800000011920929,0.7981956601142883
0.800000011920929,0.7950658798217773
0.800000011920929,0.7878058552742004
0.800000011920929,0.781105101108551
0.800000011920929,0.80778968334198
0.800000011920929,0.7806537747383118
1.0,0.9999817609786987
1.0,0.9999853372573853
1.0,0.999987006187439
1.0,0.999984622001648
0.800000011920929,0.8094198703765869
0.800000011920929,0.8044189810752869
0.800000011920929,0.8002726435661316
0.800000011920929,0.794813334941864
0.800000011920929,0.7909629940986633
0.800000011920929,0.7998157739639282
0.800000011920929,0.7954859137535095
0.800000011920929,0.7932085394859314
0.800000011920929,0.7956491112709045
0.800000011920929,0.7924351692199707
0.800000011920929,0.788027822971344
0.800000011920929,0.781189501285553
0.800000011920929,0.7739068269729614
0.800000011920929,0.7776827812194824
0.800000011920929,0.7771220803260803
1.0,0.9999760389328003
1.0,0.9999780654907227
1.0,0.9999798536300659
1.0,0.9999740123748779
0.800000011920929,0.8068749904632568
0.800000011920929,0.8090890049934387
0.800000011920929,0.8055272698402405
0.800000011920929,0.8018338084220886
0.800000011920929,0.8101012110710144
0.800000011920929,0.8046485185623169
0.800000011920929,0.7962531447410583
0.800000011920929,0.7915034294128418
0.800000011920929,0.7910919785499573
0.800000011920929,0.7897060513496399
0.800000011920929,0.7812040448188782
0.800000011920929,0.7732458114624023
0.800000011920929,0.767301619052887
0.800000011920929,0.7540691494941711
0.800000011920929,0.7506089210510254
1.0,0.9999803304672241
1.0,0.9999884366989136
1.0,0.9999904632568359
1.0,0.9999909400939941
0.800000011920929,0.7936875820159912
0.800000011920929,0.7964866757392883
0.800000011920929,0.7925717830657959
0.800000011920929,0.7864569425582886
0.800000011920929,0.7819443345069885
0.800000011920929,0.7905391454696655
0.800000011920929,0.7964205145835876
0.800000011920929,0.7993526458740234
0.800000011920929,0.8016156554222107
0.800000011920929,0.8005360960960388
0.800000011920929,0.7962755560874939
0.800000011920929,0.7905393838882446
0.800000011920929,0.7848402261734009
0.800000011920929,0.794338583946228
0.800000011920929,0.7788049578666687
1.0,0.9999816417694092
1.0,0.9999853372573853
1.0,0.999987006187439
1.0,0.9999845027923584
0.800000011920929,0.7985999584197998
0.800000011920929,0.8040773868560791
0.800000011920929,0.801030695438385
0.800000011920929,0.7957687377929688
0.800000011920929,0.7941016554832458
0.800000011920929,0.8005415201187134
0.800000011920929,0.7959052920341492
0.800000011920929,0.793812096118927
0.800000011920929,0.7964577674865723
0.800000011920929,0.7935446500778198
0.800000011920929,0.7891939282417297
0.800000011920929,0.7825831770896912
0.800000011920929,0.775286078453064
0.800000011920929,0.7815665602684021
0.800000011920929,0.7782267928123474
1.0,0.9999594688415527
1.0,0.9999778270721436
1.0,0.999980092048645
0.800000011920929,0.7990944385528564
0.800000011920929,0.7924752235412598
0.800000011920929,0.7890216112136841
0.800000011920929,0.7856026291847229
0.800000011920929,0.7784222364425659
0.800000011920929,0.7776899337768555
0.800000011920929,0.781959056854248
0.800000011920929,0.798629641532898
0.800000011920929,0.8023954629898071
0.800000011920929,0.8066132068634033
0.800000011920929,0.8060680031776428
0.800000011920929,0.8038353323936462
0.800000011920929,0.7997816801071167
0.800000011920929,0.8007241487503052
0.800000011920929,0.8086483478546143
0.800000011920929,0.7927525639533997
1.0,0.9999721050262451
1.0,0.9999841451644897
1.0,0.999987006187439
0.800000011920929,0.788763165473938
0.800000011920929,0.7944747805595398
0.800000011920929,0.7935884594917297
0.800000011920929,0.7891305685043335
0.800000011920929,0.7825532555580139
0.800000011920929,0.779662013053894
0.800000011920929,0.789839506149292
0.800000011920929,0.8000839352607727
0.800000011920929,0.8029062747955322
0.800000011920929,0.8066352605819702
0.800000011920929,0.8058601021766663
0.800000011920929,0.8037762641906738
0.800000011920929,0.7991037368774414
0.800000011920929,0.7947269082069397
0.800000011920929,0.8055877685546875
0.800000011920929,0.7900644540786743
1.0,0.9999823570251465
1.0,0.9999872446060181
1.0,0.9999889135360718
0.800000011920929,0.8113085031509399
0.800000011920929,0.8049548268318176
0.800000011920929,0.802956759929657
0.800000011920929,0.7993898987770081
0.800000011920929,0.7938136458396912
0.800000011920929,0.7914650440216064
0.800000011920929,0.7994219660758972
0.800000011920929,0.7965919375419617
0.800000011920929,0.7973400354385376
0.800000011920929,0.8007703423500061
0.800000011920929,0.798693060874939
0.800000011920929,0.7956761717796326
0.800000011920929,0.7876676321029663
0.800000011920929,0.782037615776062
0.800000011920929,0.8081881403923035
0.800000011920929,0.7802488207817078
1.0,0.9999808073043823
1.0,0.9999885559082031
1.0,0.9999904632568359
0.800000011920929,0.8063135743141174
0.800000011920929,0.8008586764335632
0.800000011920929,0.7987828254699707
0.800000011920929,0.7946000695228577
0.800000011920929,0.7880910038948059
0.800000011920929,0.783470869064331
0.800000011920929,0.7960276007652283
0.800000011920929,0.7973989248275757
0.800000011920929,0.7997395992279053
0.800000011920929,0.8011634945869446
0.800000011920929,0.8002648949623108
0.800000011920929,0.7954134345054626
0.800000011920929,0.7897650599479675
0.800000011920929,0.7837141156196594
0.800000011920929,0.7938601970672607
0.800000011920929,0.7783955931663513
1.0,0.9999829530715942
1.0,0.9999887943267822
1.0,0.9999903440475464
1.0,0.9999912977218628
0.800000011920929,0.7827679514884949
0.800000011920929,0.798433244228363
0.800000011920929,0.7948110699653625
0.800000011920929,0.7886804342269897
0.800000011920929,0.7835712432861328
0.800000011920929,0.7955881357192993
0.800000011920929,0.7969921231269836
0.800000011920929,0.7988502979278564
0.800000011920929,0.8026574850082397
0.800000011920929,0.8018510341644287
0.800000011920929,0.798409640789032
0.800000011920929,0.7907465100288391
0.800000011920929,0.7840844392776489
0.800000011920929,0.8000847101211548
0.800000011920929,0.779591977596283
1.0,0.9999825954437256
1.0,0.9999874830245972
1.0,0.9999891519546509
1.0,0.9999887943267822
0.800000011920929,0.8089979290962219
0.800000011920929,0.8015404343605042
0.800000011920929,0.7970865964889526
0.800000011920929,0.7910969257354736
0.800000011920929,0.7863894104957581
0.800000011920929,0.7968751192092896
0.800000011920929,0.7963011264801025
0.800000011920929,0.7965982556343079
0.800000011920929,0.7994420528411865
0.800000011920929,0.7976831197738647
0.800000011920929,0.7950007915496826
0.800000011920929,0.7868503928184509
0.800000011920929,0.7815059423446655
0.800000011920929,0.8074550628662109
0.800000011920929,0.7794851660728455
1.0,0.9999781847000122
1.0,0.9999814033508301
1.0,0.9999818801879883
1.0,0.9999774694442749
0.800000011920929,0.8097139596939087
0.800000011920929,0.8077484369277954
0.800000011920929,0.8041470050811768
0.800000011920929,0.7995985150337219
0.800000011920929,0.8075076937675476
0.800000011920929,0.8037161231040955
0.800000011920929,0.7960478067398071
0.800000011920929,0.7922159433364868
0.800000011920929,0.7932643890380859
0.800000011920929,0.792239248752594
0.800000011920929,0.7847708463668823
0.800000011920929,0.777040421962738
0.800000011920929,0.7717887759208679
0.800000011920929,0.7604268789291382
0.800000011920929,0.7684429287910461
1.0,0.9999774694442749
1.0,0.9999808073043823
1.0,0.9999812841415405
1.0,0.9999768733978271
0.800000011920929,0.8067795634269714
0.800000011920929,0.8079271912574768
0.800000011920929,0.8044598698616028
0.800000011920929,0.8000842332839966
0.800000011920929,0.8085460066795349
0.800000011920929,0.804225742816925
0.800000011920929,0.7966153621673584
0.800000011920929,0.7933552265167236
0.800000011920929,0.7947617173194885
0.800000011920929,0.7947931289672852
0.800000011920929,0.7873473167419434
0.800000011920929,0.7799267172813416
0.800000011920929,0.7747571468353271
0.800000011920929,0.76776522397995
0.800000011920929,0.7757624387741089
1.0,0.9999783039093018
1.0,0.9999817609786987
1.0,0.9999821186065674
1.0,0.9999778270721436
0.800000011920929,0.7999411821365356
0.800000011920929,0.8075994253158569
0.800000011920929,0.8042301535606384
0.800000011920929,0.7996842861175537
0.800000011920929,0.8079095482826233
0.800000011920929,0.8036990761756897
0.800000011920929,0.796036422252655
0.800000011920929,0.7923012375831604
0.800000011920929,0.7935629487037659
0.800000011920929,0.7925993800163269
0.800000011920929,0.7852242588996887
0.800000011920929,0.7775850892066956
0.800000011920929,0.7722402811050415
0.800000011920929,0.7614359855651855
0.800000011920929,0.7704516053199768
1.0,0.9999727010726929
1.0,0.999984622001648
1.0,0.9999873638153076
1.0,0.9999865293502808
0.6000000238418579,0.5606683492660522
0.6000000238418579,0.5793051719665527
0.6000000238418579,0.5867371559143066
0.6000000238418579,0.5885186195373535
0.6000000238418579,0.5852605700492859
0.6000000238418579,0.5824831128120422
0.6000000238418579,0.5890455842018127
0.6000000238418579,0.5936337113380432
0.6000000238418579,0.5885226726531982
0.6000000238418579,0.5794251561164856
0.6000000238418579,0.5731889605522156
0.6000000238418579,0.568682074546814
0.6000000238418579,0.5650692582130432
0.6000000238418579,0.5860645771026611
0.6000000238418579,0.5968350768089294
1.0,0.9999780654907227
1.0,0.9999817609786987
1.0,0.9999821186065674
0.6000000238418579,0.5797483325004578
0.6000000238418579,0.6330240368843079
0.6000000238418579,0.5925668478012085
0.6000000238418579,0.5922905802726746
0.6000000238418579,0.5865901708602905
0.6000000238418579,0.581002950668335
0.6000000238418579,0.5743820667266846
0.6000000238418579,0.5847497582435608
0.6000000238418579,0.5931071639060974
0.6000000238418579,0.5846131443977356
0.6000000238418579,0.5720775127410889
0.6000000238418579,0.5663422346115112
0.6000000238418579,0.5615742206573486
0.6000000238418579,0.5539278388023376
0.6000000238418579,0.5471668839454651
0.6000000238418579,0.5579220056533813
1.0,0.9999805688858032
1.0,0.9999842643737793
1.0,0.9999855756759644
1.0,0.9999827146530151
0.6000000238418579,0.6072339415550232
0.6000000238418579,0.5910502076148987
0.6000000238418579,0.588945746421814
0.6000000238418579,0.5859214663505554
0.6000000238418579,0.5810883641242981
0.6000000238418579,0.5717821717262268
0.6000000238418579,0.5775206685066223
0.6000000238418579,0.585123598575592
0.6000000238418579,0.5806317329406738
0.6000000238418579,0.5698539614677429
0.6000000238418579,0.5653699636459351
0.6000000238418579,0.5636317133903503
0.6000000238418579,0.5569589138031006
0.6000000238418579,0.5548611879348755
0.6000000238418579,0.5601736903190613
1.0,0.9999668598175049
1.0,0.9999815225601196
1.0,0.999984860420227
0.6000000238418579,0.5918594598770142
0.6000000238418579,0.6066960692405701
0.6000000238418579,0.5837385058403015
0.6000000238418579,0.5873215794563293
0.6000000238418579,0.5895436406135559
0.6000000238418579,0.5866568088531494
0.6000000238418579,0.5846691131591797
0.6000000238418579,0.5915934443473816
0.6000000238418579,0.5976755619049072
0.6000000238418579,0.592862606048584
0.6000000238418579,0.5841703414916992
0.6000000238418579,0.578148365020752
0.6000000238418579,0.5736574530601501
0.6000000238418579,0.5718014240264893
0.6000000238418579,0.5990816950798035
0.6000000238418579,0.6019628643989563
1.0,0.9999656677246094
1.0,0.9999809265136719
1.0,0.9999839067459106
0.6000000238418579,0.5774182081222534
0.6000000238418579,0.5840649008750916
0.6000000238418579,0.5817126631736755
0.6000000238418579,0.5868313312530518
0.6000000238418579,0.5885246396064758
0.6000000238418579,0.5847956538200378
0.6000000238418579,0.5843857526779175
0.6000000238418579,0.5916174054145813
0.6000000238418579,0.5962312817573547
0.6000000238418579,0.5905739665031433
0.6000000238418579,0.5820902585983276
0.6000000238418579,0.5762033462524414
0.6000000238418579,0.5719519853591919
0.6000000238418579,0.5700002908706665
0.6000000238418579,0.5992901921272278
0.6000000238418579,0.6035422086715698
1.0,0.9999810457229614
1.0,0.999984860420227
1.0,0.9999865293502808
0.6000000238418579,0.5893386602401733
0.6000000238418579,0.6059921979904175
0.6000000238418579,0.5893495082855225
0.6000000238418579,0.5908021926879883
0.6000000238418579,0.5857003927230835
0.6000000238418579,0.5794440507888794
0.6000000238418579,0.5720986127853394
0.6000000238418579,0.579644501209259
0.6000000238418579,0.5881589651107788
0.6000000238418579,0.5810522437095642
0.6000000238418579,0.5705671310424805
0.6000000238418579,0.5662631392478943
0.6000000238418579,0.5643622875213623
0.6000000238418579,0.5573318004608154
0.6000000238418579,0.5592463612556458
0.6000000238418579,0.5607426762580872
1.0,0.9999815225601196
1.0,0.9999852180480957
1.0,0.999987006187439
0.6000000238418579,0.5829074382781982
0.6000000238418579,0.6015723943710327
0.6000000238418579,0.5905424952507019
0.6000000238418579,0.5907772183418274
0.6000000238418579,0.5846886038780212
0.6000000238418579,0.5774908065795898
0.6000000238418579,0.5723373889923096
0.6000000238418579,0.5825393795967102
0.6000000238418579,0.5900954604148865
0.6000000238418579,0.580732524394989
0.6000000238418579,0.5703921318054199
0.6000000238418579,0.5660976767539978
0.6000000238418579,0.563680112361908
0.6000000238418579,0.5561776757240295
0.6000000238418579,0.5591644048690796
0.6000000238418579,0.5600812435150146
1.0,0.9999825954437256
1.0,0.9999877214431763
1.0,0.99998939037323
0.6000000238418579,0.589569628238678
0.6000000238418579,0.626373291015625
0.6000000238418579,0.5903410911560059
0.6000000238418579,0.590215265750885
0.6000000238418579,0.5863721966743469
0.6000000238418579,0.5804241895675659
0.6000000238418579,0.5756433606147766
0.6000000238418579,0.5816923975944519
0.6000000238418579,0.586992621421814
0.6000000238418579,0.5805127620697021
0.6000000238418579,0.5731237530708313
0.6000000238418579,0.5696333050727844
0.6000000238418579,0.5677876472473145
0.6000000238418579,0.5617652535438538
0.6000000238418579,0.5787572860717773
0.6000000238418579,0.564427375793457
1.0,0.9999834299087524
1.0,0.9999887943267822
1.0,0.9999902248382568
1.0,0.9999911785125732
0.6000000238418579,0.6114513874053955
0.6000000238418579,0.5850369930267334
0.6000000238418579,0.5866290926933289
0.6000000238418579,0.5858550667762756
0.6000000238418579,0.5824395418167114
0.6000000238418579,0.5753126740455627
0.6000000238418579,0.5812862515449524
0.6000000238418579,0.5825894474983215
0.6000000238418579,0.5790082812309265
0.6000000238418579,0.5703091621398926
0.6000000238418579,0.5661409497261047
0.6000000238418579,0.5639501214027405
0.6000000238418579,0.5591384172439575
0.6000000238418579,0.5758671164512634
0.6000000238418579,0.5623499751091003
1.0,0.9999822378158569
1.0,0.9999885559082031
1.0,0.9999901056289673
1.0,0.9999910593032837
0.6000000238418579,0.5496520400047302
0.6000000238418579,0.5794901847839355
0.6000000238418579,0.5883764028549194
0.6000000238418579,0.5874382853507996
0.6000000238418579,0.5837895274162292
0.6000000238418579,0.5780789852142334
0.6000000238418579,0.5847846269607544
0.6000000238418579,0.5874089002609253
0.6000000238418579,0.5832704901695251
0.6000000238418579,0.5751137733459473
0.6000000238418579,0.5710604786872864
0.6000000238418579,0.5684854984283447
0.6000000238418579,0.5635862946510315
0.6000000238418579,0.5754153728485107
0.6000000238418579,0.5679818391799927
1.0,0.9999825954437256
1.0,0.9999887943267822
1.0,0.9999902248382568
1.0,0.9999912977218628
0.6000000238418579,0.6104680895805359
0.6000000238418579,0.5887055397033691
0.6000000238418579,0.5872464179992676
0.6000000238418579,0.5871305465698242
0.6000000238418579,0.5846917033195496
0.6000000238418579,0.5772197246551514
0.6000000238418579,0.5840590000152588
0.6000000238418579,0.5878413915634155
0.6000000238418579,0.5848836898803711
0.6000000238418579,0.5764557123184204
0.6000000238418579,0.5719531774520874
0.6000000238418579,0.568840742111206
0.6000000238418579,0.5637117624282837
0.6000000238418579,0.5768107771873474
0.6000000238418579,0.5676926374435425
1.0,0.9999812841415405
1.0,0.999984860420227
1.0,0.9999862909317017
1.0,0.9999836683273315
0.6000000238418579,0.6100087761878967
0.6000000238418579,0.586470901966095
0.6000000238418579,0.5880481600761414
0.6000000238418579,0.5853179693222046
0.6000000238418579,0.5804964303970337
0.6000000238418579,0.5715317130088806
0.6000000238418579,0.5771546363830566
0.6000000238418579,0.5843052268028259
0.6000000238418579,0.5787991881370544
0.6000000238418579,0.5683805346488953
0.6000000238418579,0.5639383792877197
0.6000000238418579,0.5622727870941162
0.6000000238418579,0.5554789304733276
0.6000000238418579,0.5538681149482727
0.6000000238418579,0.5589523911476135
1.0,0.9999819993972778
1.0,0.9999885559082031
1.0,0.9999902248382568
1.0,0.9999911785125732
0.6000000238418579,0.6051797270774841
0.6000000238418579,0.5864523649215698
0.6000000238418579,0.5870944857597351
0.6000000238418579,0.5873206257820129
0.6000000238418579,0.5848294496536255
0.6000000238418579,0.5780721306800842
0.6000000238418579,0.5847252607345581
0.6000000238418579,0.5865277051925659
0.6000000238418579,0.5838168263435364
0.6000000238418579,0.5748652815818787
0.6000000238418579,0.5699686408042908
0.6000000238418579,0.5673975348472595
0.6000000238418579,0.5631158351898193
0.6000000238418579,0.5746281743049622
0.6000000238418579,0.5682048797607422
1.0,0.9999743700027466
1.0,0.9999853372573853
1.0,0.9999884366989136
0.6000000238418579,0.5904341340065002
0.6000000238418579,0.5860276222229004
0.6000000238418579,0.5832083821296692
0.6000000238418579,0.5879155993461609
0.6000000238418579,0.5871662497520447
0.6000000238418579,0.5832249522209167
0.6000000238418579,0.5820719003677368
0.6000000238418579,0.5898179411888123
0.6000000238418579,0.5918823480606079
0.6000000238418579,0.5875716805458069
0.6000000238418579,0.5788282155990601
0.6000000238418579,0.5741178393363953
0.6000000238418579,0.5703097581863403
0.6000000238418579,0.5670125484466553
0.6000000238418579,0.5844789743423462
0.6000000238418579,0.5940607786178589
1.0,0.9999785423278809
1.0,0.9999876022338867
1.0,0.9999899864196777
1.0,0.9999891519546509
0.6000000238418579,0.6092570424079895
0.6000000238418579,0.5872073173522949
0.6000000238418579,0.5857248902320862
0.6000000238418579,0.5879270434379578
0.6000000238418579,0.5860028862953186
0.6000000238418579,0.5800086855888367
0.6000000238418579,0.5864774584770203
0.6000000238418579,0.5895366072654724
0.6000000238418579,0.5870932340621948
0.6000000238418579,0.5771502256393433
0.6000000238418579,0.5712384581565857
0.6000000238418579,0.5670775175094604
0.6000000238418579,0.5633245706558228
0.6000000238418579,0.5757442712783813
0.6000000238418579,0.5788732767105103
1.0,0.999982476234436
1.0,0.9999877214431763
1.0,0.99998939037323
0.6000000238418579,0.5800167322158813
0.6000000238418579,0.5978506207466125
0.6000000238418579,0.5886475443840027
0.6000000238418579,0.5902121067047119
0.6000000238418579,0.5860956907272339
0.6000000238418579,0.5795321464538574
0.6000000238418579,0.575920820236206
0.6000000238418579,0.5823603272438049
0.6000000238418579,0.5891057848930359
0.6000000238418579,0.5812535285949707
0.6000000238418579,0.5739872455596924
0.6000000238418579,0.5707641839981079
0.6000000238418579,0.5688978433609009
0.6000000238418579,0.5626137256622314
0.6000000238418579,0.5788633227348328
0.6000000238418579,0.5652459263801575
1.0,0.9999823570251465
1.0,0.9999873638153076
1.0,0.9999890327453613
1.0,0.9999885559082031
0.6000000238418579,0.6034584045410156
0.6000000238418579,0.5927846431732178
0.6000000238418579,0.5883116722106934
0.6000000238418579,0.5865188837051392
0.6000000238418579,0.5825003981590271
0.6000000238418579,0.5750374794006348
0.6000000238418579,0.5806233286857605
0.6000000238418579,0.5833240151405334
0.6000000238418579,0.5807398557662964
0.6000000238418579,0.5721415877342224
0.6000000238418579,0.5681194067001343
0.6000000238418579,0.5664661526679993
0.6000000238418579,0.5613674521446228
0.6000000238418579,0.5795392394065857
0.6000000238418579,0.563967764377594
1.0,0.9999654293060303
1.0,0.9999808073043823
1.0,0.9999836683273315
1.0,0.9999843835830688
0.6000000238418579,0.5632680654525757
0.6000000238418579,0.5715546011924744
0.6000000238418579,0.5851191282272339
0.6000000238418579,0.5900043845176697
0.6000000238418579,0.5892739295959473
0.6000000238418579,0.5839887261390686
0.6000000238418579,0.5910019874572754
0.6000000238418579,0.5976258516311646
0.6000000238418579,0.5927093029022217
0.6000000238418579,0.5837901830673218
0.6000000238418579,0.5775387287139893
0.6000000238418579,0.5729527473449707
0.6000000238418579,0.5712787508964539
0.6000000238418579,0.5993497371673584
0.6000000238418579,0.6037899851799011
1.0,0.9999536275863647
1.0,0.999975323677063
