step,time_s,case_name,alt_ft,vc_kts,theta_deg,phi_deg,hdot_fps,q_dps,elev_raw,elev_comp,elev_plant,throttle,speedbrake,case_gamma_estimate,physical_gamma,comp_factor,mrac_elev,observer_bias_q,observer_bias_theta,detector_severity,detector_confidence,mmae_gamma_hat,mmae_best_gamma,residual_enabled,rl_residual,interlock_tripped
4279,35.65,TECS_MRAC,15457.079281296581,553.230677586721,0.03843664029339676,3.1151853535134797,9.322984912464564,-0.005555962392341939,0.01582331684552789,0.014096123600794975,0.007048061800397487,0.15,0.2,1.0,0.5,1.0,-0.0017271932447329164,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4280,35.658333,TECS_MRAC,15457.15660814941,553.2358393900405,0.03806281943617658,3.196375792709058,9.319445626750747,-0.0049585945625458885,0.015334440416994244,0.013550553841854185,0.006775276920927093,0.15,0.2,1.0,0.5,1.0,-0.001783886575140059,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4281,35.666667,TECS_MRAC,15457.234453499317,553.2372707512012,0.037917449931542134,3.2238851123531664,9.346960056171422,-0.004512135332002971,0.015699886206444053,0.01391523862434521,0.006957619312172605,0.15,0.2,1.0,0.5,1.0,-0.0017846475820988417,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4282,35.675,TECS_MRAC,15457.312566559762,553.235018632025,0.038036609393113846,3.200778606254138,9.406730474498797,-0.0057387083515058656,0.01611947634576785,0.014364437487376504,0.007182218743688252,0.15,0.2,1.0,0.5,1.0,-0.0017550388583913445,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4283,35.683333,TECS_MRAC,15457.391316279769,553.2401155285787,0.038293256281450194,3.1250342628361505,9.408796015985944,-0.005502160842109118,0.016617453367979238,0.014923559096240411,0.0074617795481202055,0.15,0.2,1.0,0.5,1.0,-0.0016938942717388272,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4284,35.691667,TECS_MRAC,15457.46953040734,553.2489381831679,0.03835214759700565,3.0952051892224075,9.380007195971526,-0.006345368885452218,0.01623983170765359,0.014550705807496796,0.007275352903748398,0.15,0.2,1.0,0.5,1.0,-0.001689125900156796,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4285,35.7,TECS_MRAC,15457.547469303012,553.2614383715417,0.038157312586539156,3.1170751505373073,9.3193382632665,-0.005424428129878237,0.015839871302145744,0.014125338223661507,0.007062669111830754,0.15,0.2,1.0,0.5,1.0,-0.0017145330784842372,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4286,35.708333,TECS_MRAC,15457.624766230583,553.2665860246857,0.03780517687248739,3.191943577443009,9.315879117447288,-0.004983809503647704,0.015352388039732321,0.013581279093900665,0.0067906395469503325,0.15,0.2,1.0,0.5,1.0,-0.0017711089458316565,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4287,35.716667,TECS_MRAC,15457.70258204639,553.268002683824,0.0376738276519714,3.2131133272060537,9.343460854747521,-0.004627987165547177,0.01571500128954926,0.013943208752947835,0.006971604376473917,0.15,0.2,1.0,0.5,1.0,-0.0017717925366014242,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4288,35.725,TECS_MRAC,15457.780666179955,553.265735401781,0.0378000523783303,3.183706397403475,9.403230244152482,-0.005883918982988671,0.016130736495396304,0.014388617409421312,0.007194308704710656,0.15,0.2,1.0,0.5,1.0,-0.0017421190859749913,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4289,35.733333,TECS_MRAC,15457.859386488795,553.2708178949025,0.03806083276201743,3.101842191462637,9.405698242542007,-0.005649813415651482,0.01662439342986005,0.014943416951477106,0.007471708475738553,0.15,0.2,1.0,0.5,1.0,-0.001680976478382945,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4290,35.741667,TECS_MRAC,15457.937577880919,553.2796259120888,0.038096398682185936,3.0744358340067843,9.376794352157445,-0.006552858136455834,0.01624907597277749,0.01457326006919581,0.007286630034597905,0.15,0.2,1.0,0.5,1.0,-0.0016758159035816789,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4291,35.75,TECS_MRAC,15458.015487726778,553.2921122027558,0.037877901738539846,3.0985992237521773,9.315989317530201,-0.005641574040192019,0.015826417792910604,0.014125081555308668,0.007062540777654334,0.15,0.2,1.0,0.5,1.0,-0.0017013362376019359,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4292,35.758333,TECS_MRAC,15458.09275610745,553.2972440450593,0.03750832508763061,3.1759051347327967,9.312493489910148,-0.005105377202808493,0.015336735402580903,0.013578689187180804,0.006789344593590402,0.15,0.2,1.0,0.5,1.0,-0.0017580462154000998,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4293,35.766667,TECS_MRAC,15458.170543905348,553.2986447318535,0.03736448927151517,3.1996236899671855,9.340053503764128,-0.00469487438609509,0.01570284969302226,0.01394408286678005,0.006972041433390025,0.15,0.2,1.0,0.5,1.0,-0.0017587668262422085,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4294,35.775,TECS_MRAC,15458.248599607497,553.296361343277,0.03748203393552754,3.17282440235167,9.39985328822587,-0.00593791673899985,0.016120891240264924,0.01439177562932268,0.00719588781466134,0.15,0.2,1.0,0.5,1.0,-0.0017291156109422445,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4295,35.783333,TECS_MRAC,15458.327292073518,553.30142846824,0.0377350212866303,3.093501450421149,9.402308287911268,-0.005711264400810806,0.01661670700329589,0.014948762754530182,0.007474381377265091,0.15,0.2,1.0,0.5,1.0,-0.001667944248765707,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4296,35.791667,TECS_MRAC,15458.4054550156,553.3102215105258,0.03776416140303617,3.0685727801093003,9.373368847259202,-0.006602750950258495,0.016240970988853947,0.014578173694296852,0.007289086847148426,0.15,0.2,1.0,0.5,1.0,-0.0016627972945570946,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4297,35.8,TECS_MRAC,15458.483336094767,553.3226931064908,0.03754137523180927,3.0951905031131703,9.31256104834003,-0.005654861952218394,0.015818469907316814,0.01413011642282034,0.00706505821141017,0.15,0.2,1.0,0.5,1.0,-0.0016883534844964743,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4298,35.808333,TECS_MRAC,15458.560576003045,553.3278095823994,0.03716825316607923,3.1748873121586074,9.309053125495305,-0.005071870347846247,0.015330104917764388,0.013585037730179451,0.0067925188650897255,0.15,0.2,1.0,0.5,1.0,-0.0017450671875849366,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4299,35.816667,TECS_MRAC,15458.638335045427,553.3291946177353,0.03702220448030559,3.2009441081271652,9.336604727860596,-0.004636774128608183,0.015696411314347073,0.013950610710234627,0.006975305355117313,0.15,0.2,1.0,0.5,1.0,-0.0017458006041124463,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4300,35.825,TECS_MRAC,15458.716361980885,553.3268952161329,0.03713898524865639,3.1764278219100475,9.3964118255238,-0.005871662913744531,0.016115157545055776,0.01439899895943287,0.007199499479716435,0.15,0.2,1.0,0.5,1.0,-0.0017161585856229067,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4301,35.833333,TECS_MRAC,15458.795025859028,553.3319469925469,0.03739199436840289,3.099307504299794,9.398801850687123,-0.005641630782259681,0.016611931427139258,0.014956950373704946,0.007478475186852473,0.15,0.2,1.0,0.5,1.0,-0.0016549810534343123,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4302,35.841667,TECS_MRAC,15458.873159065843,553.3407251321784,0.037425569387226944,3.075149214070126,9.369879202563727,-0.006516788295291766,0.016235990386833606,0.014586091677104292,0.007293045838552146,0.15,0.2,1.0,0.5,1.0,-0.0016498987097293139,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4303,35.85,TECS_MRAC,15458.951011411846,553.3531821000391,0.03720702451223416,3.1025219758197906,9.309085173600502,-0.0055552280972053945,0.015817170941033774,0.014141731524602883,0.0070708657623014416,0.15,0.2,1.0,0.5,1.0,-0.0016754394164308906,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4304,35.858333,TECS_MRAC,15459.028222408146,553.3582834805467,0.03683695431890603,3.1829170301545537,9.305575869805063,-0.004974663664073877,0.015328990277933276,0.013596849614853359,0.006798424807426679,0.15,0.2,1.0,0.5,1.0,-0.0017321406630799174,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4305,35.866667,TECS_MRAC,15459.105952415615,553.3596530518123,0.036693689157505274,3.2096065287115514,9.333126783438624,-0.004539046299386209,0.015694649701923875,0.013961773294010011,0.0069808866470050055,0.15,0.2,1.0,0.5,1.0,-0.0017328764079138637,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4306,35.875,TECS_MRAC,15459.183950368315,553.3573378213806,0.036813349139106215,3.1856676457685165,9.39293148075829,-0.005771309876713706,0.016113422998683763,0.014410186863029611,0.007205093431514806,0.15,0.2,1.0,0.5,1.0,-0.0017032361356541514,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4307,35.883333,TECS_MRAC,15459.262585230172,553.3623743833716,0.03706965541545072,3.1090917554416593,9.395190311153499,-0.00553517929056174,0.016610431894317143,0.014968369914807253,0.0074841849574036265,0.15,0.2,1.0,0.5,1.0,-0.00164206197950989,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4308,35.891667,TECS_MRAC,15459.340687338263,553.3711378347183,0.03711517441342093,3.082605441037069,9.36632156294664,-0.006397088038295598,0.016233762129545627,0.014596653389148829,0.007298326694574414,0.15,0.2,1.0,0.5,1.0,-0.0016371087403967977,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4309,35.9,TECS_MRAC,15459.418510913849,553.3835803469442,0.03690749351954582,3.107718473533569,9.305563177548501,-0.005453177721930443,0.015822589969520347,0.014159992094409542,0.007079996047204771,0.15,0.2,1.0,0.5,1.0,-0.001662597875110805,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4310,35.908333,TECS_MRAC,15459.495692636818,553.3886670406876,0.03654578627380138,3.18585474803377,9.302077831042968,-0.004931858883315177,0.01533435650128132,0.013615091139964819,0.006807545569982409,0.15,0.2,1.0,0.5,1.0,-0.001719265361316502,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4311,35.916667,TECS_MRAC,15459.57339354977,553.3900215003231,0.036408333358955686,3.210268980705637,9.329650572493769,-0.004528736293296564,0.015698891907807835,0.0139789132698145,0.00698945663490725,0.15,0.2,1.0,0.5,1.0,-0.0017199786379933357,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4312,35.925,TECS_MRAC,15459.65136262402,553.3876907916626,0.03653157145968159,3.184059452880485,9.389455765155333,-0.005770396388231027,0.016116467769836478,0.014426149776784174,0.007213074888392087,0.15,0.2,1.0,0.5,1.0,-0.0016903179930523038,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4313,35.933333,TECS_MRAC,15459.729968447238,553.3927126238145,0.03679061781502051,3.1052725490083635,9.39192303033448,-0.0055340083713661,0.016612179264531932,0.014983034961962603,0.007491517480981301,0.15,0.2,1.0,0.5,1.0,-0.0016291443025693297,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4314,35.941667,TECS_MRAC,15459.808044917881,553.4014614166256,0.03682464800662155,3.0808679685925604,9.36299689546244,-0.006420886499826436,0.016237141322666168,0.01461315282186991,0.007306576410934955,0.15,0.2,1.0,0.5,1.0,-0.0016239885007962584,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4315,35.95,TECS_MRAC,15459.885839622468,553.4138898221104,0.036604813115948105,3.1079753298323265,9.302166714303452,-0.00547254184084446,0.015814277690941795,0.014164743128339156,0.007082371564169578,0.15,0.2,1.0,0.5,1.0,-0.0016495345626026392,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4316,35.958333,TECS_MRAC,15459.962992690504,553.4189611014154,0.03623369363455548,3.188153799921768,9.298645530952324,-0.004891977692801208,0.01532460052457307,0.013618327346003097,0.006809163673001549,0.15,0.2,1.0,0.5,1.0,-0.0017062731785699725,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4317,35.966667,TECS_MRAC,15460.04066498205,553.4202998944479,0.036090273903468244,3.214637943711888,9.32619373457901,-0.004454006357270673,0.015690501660683125,0.013983479116686553,0.006991739558343276,0.15,0.2,1.0,0.5,1.0,-0.0017070225439965725,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4318,35.975,TECS_MRAC,15460.1186051853,553.4179532761093,0.03621059455400159,3.190499804740402,9.38601079187947,-0.005685343627496317,0.016109858883617545,0.014432471955267812,0.007216235977633906,0.15,0.2,1.0,0.5,1.0,-0.0016773869283497334,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4319,35.983333,TECS_MRAC,15460.19718247652,553.4229598531576,0.036467904449847204,3.113720948671434,9.388317451779491,-0.005450126196907253,0.016607522418811155,0.01499131965832336,0.00749565982916168,0.15,0.2,1.0,0.5,1.0,-0.0016162027604877949,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4320,35.991667,TECS_MRAC,15460.275227636099,553.4316939910316,0.036511189204121657,3.0878971723623225,9.359433353285214,-0.006318595454796706,0.016231450398268864,0.014620245580377743,0.007310122790188871,0.15,0.2,1.0,0.5,1.0,-0.001611204817891121,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4321,36.0,TECS_MRAC,15460.352993514389,553.4441079154275,0.03630075078834881,3.113663047231645,9.298650366289994,-0.005373052930636381,0.01581759839471484,0.014180887445472724,0.007090443722736362,0.15,0.2,1.0,0.5,1.0,-0.001636710949242115,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4322,36.008333,TECS_MRAC,15460.430117502809,553.44916455351,0.03593650501149392,3.1924660409480214,9.295146108114286,-0.00483671591622205,0.015328737596585642,0.013635333200521063,0.006817666600260531,0.15,0.2,1.0,0.5,1.0,-0.0016934043960645795,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4323,36.016667,TECS_MRAC,15460.507760591805,553.4504883009655,0.035797935907618636,3.2175392664663827,9.322710016351408,-0.004425410117306167,0.015693265456068823,0.013999127294230768,0.006999563647115384,0.15,0.2,1.0,0.5,1.0,-0.0016941381618380547,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4324,36.025,TECS_MRAC,15460.585671823472,553.4481262353692,0.035921503049195176,3.191976674666009,9.382527551825342,-0.005665332086175593,0.016111687647739088,0.014447199420632457,0.007223599710316228,0.15,0.2,1.0,0.5,1.0,-0.0016644882271066308,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4325,36.033333,TECS_MRAC,15460.664220038801,553.4531181006505,0.03618156850152695,3.1138057738456726,9.385004317084968,-0.005430945047164614,0.016608460905373646,0.015005156380467666,0.007502578190233833,0.15,0.2,1.0,0.5,1.0,-0.0016033045249059796,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4326,36.041667,TECS_MRAC,15460.742238875479,553.4618376529926,0.036216008056044025,3.090009025665946,9.356076862488209,-0.006319122391213436,0.01623386772992405,0.014635726340956418,0.007317863170478209,0.15,0.2,1.0,0.5,1.0,-0.0015981413889676332,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4327,36.05,TECS_MRAC,15460.819975875318,553.4742375033263,0.035995890720812336,3.117719102040028,9.29523555329818,-0.0053685740883247235,0.015810550118962124,0.014186859292143778,0.007093429646071889,0.15,0.2,1.0,0.5,1.0,-0.001623690826818347,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4328,36.058333,TECS_MRAC,15460.897071104497,553.4792788836719,0.035623965737777645,3.1984930229922415,9.291697289854927,-0.004782946501481963,0.015320327468263428,0.013639885219792347,0.006819942609896173,0.15,0.2,1.0,0.5,1.0,-0.0016804422484710813,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4329,36.066667,TECS_MRAC,15460.974685400724,553.4805870993821,0.03548077833540886,3.2255450470168516,9.319237336869808,-0.004342462565009364,0.015685780191666623,0.014004569834902128,0.007002284917451064,0.15,0.2,1.0,0.5,1.0,-0.0016812103567644954,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4330,36.075,TECS_MRAC,15461.052567631006,553.4782092375473,0.03560255313759339,3.2019485741454643,9.379063199415356,-0.0055737772535510224,0.016105826535222193,0.014454241898802182,0.007227120949401091,0.15,0.2,1.0,0.5,1.0,-0.0016515846364200115,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4331,36.083333,TECS_MRAC,15461.131087124348,553.4831858892854,0.03586204481020341,3.1256804775200253,9.381248783426956,-0.005339469963058496,0.016604454227931605,0.015014060278631555,0.007507030139315777,0.15,0.2,1.0,0.5,1.0,-0.0015903939493000507,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4332,36.091667,TECS_MRAC,15461.209072414786,553.491890983465,0.03591564226516595,3.0976386094454726,9.352412083175512,-0.006200767506011039,0.016227738152097482,0.014642221771951337,0.007321110885975668,0.15,0.2,1.0,0.5,1.0,-0.0015855163801461458,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4333,36.1,TECS_MRAC,15461.286780577153,553.5042764300733,0.035714459805126594,3.1212691619652713,9.29165998136468,-0.005275039551895794,0.015820941617232073,0.014209963459972549,0.007104981729986274,0.15,0.2,1.0,0.5,1.0,-0.0016109781572595239,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4334,36.108333,TECS_MRAC,15461.363846380264,553.5093036754694,0.035356925202719436,3.197947065097583,9.288172362475388,-0.004795729324538842,0.015331925271010733,0.013664281839436626,0.006832140919718313,0.15,0.2,1.0,0.5,1.0,-0.0016676434315741062,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4335,36.116667,TECS_MRAC,15461.441431365907,553.5105972778694,0.03522310060661143,3.220881998275805,9.315755887049185,-0.0044182047710187595,0.015695153550779353,0.014026790556101034,0.007013395278050517,0.15,0.2,1.0,0.5,1.0,-0.0016683629946783185,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4336,36.125,TECS_MRAC,15461.51928474009,553.508204367288,0.03534977903605559,3.19318788770271,9.375582319758145,-0.005670784047980072,0.01611268222097941,0.014473986390500147,0.007236993195250074,0.15,0.2,1.0,0.5,1.0,-0.0016386958304792643,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4337,36.133333,TECS_MRAC,15461.597775090486,553.5131667092552,0.035612352187960924,3.1129368361544945,9.378065951506008,-0.005439774111900774,0.016608566711058377,0.015031061218453108,0.007515530609226554,0.15,0.2,1.0,0.5,1.0,-0.001577505492605269,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4338,36.141667,TECS_MRAC,15461.67573613301,553.5218574140683,0.035648708757552695,3.087136971895529,9.349146168104003,-0.006343634557342826,0.016233750861187727,0.014661413161133677,0.007330706580566839,0.15,0.2,1.0,0.5,1.0,-0.0015723377000540495,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4339,36.15,TECS_MRAC,15461.75341540575,553.5342290996908,0.03542976643685597,3.1129030663295487,9.288293539746196,-0.0054211608915914295,0.015810175997102095,0.014212294330717457,0.007106147165358729,0.15,0.2,1.0,0.5,1.0,-0.0015978816663846374,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4340,36.158333,TECS_MRAC,15461.830452673137,553.5392410057606,0.035058804975885656,3.191808148647251,9.284770180509124,-0.004866892473093112,0.0153193426071581,0.013664696364189361,0.006832348182094681,0.15,0.2,1.0,0.5,1.0,-0.001654646242968738,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4341,36.166667,TECS_MRAC,15461.908009395003,553.5405190606557,0.0349156892875637,3.2170364437515717,9.312330854214393,-0.004446301432253084,0.015684886703906085,0.014029485041914012,0.007014742520957006,0.15,0.2,1.0,0.5,1.0,-0.001655401661992073,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4342,36.175,TECS_MRAC,15461.985834177583,553.5381104116758,0.0350364719739048,3.1916635935116786,9.3721780422756,-0.005688170457900454,0.016104411446452978,0.014478653549180272,0.007239326774590136,0.15,0.2,1.0,0.5,1.0,-0.001625757897272706,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4343,36.183333,TECS_MRAC,15462.06429638341,553.5430577382417,0.035294188553087934,3.113669069155625,9.374658695272528,-0.0054623370715609874,0.016602317766253892,0.015037769531798605,0.007518884765899302,0.15,0.2,1.0,0.5,1.0,-0.0015645482344552875,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4344,36.191667,TECS_MRAC,15462.142228942364,553.5517338131198,0.03532623671582353,3.0900664261334208,9.345717109372035,-0.00635710676117725,0.016227560430605952,0.014668176146996264,0.007334088073498132,0.15,0.2,1.0,0.5,1.0,-0.0015593842836096883,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4345,36.2,TECS_MRAC,15462.219879481941,553.5640911672107,0.035103974349257695,3.1179996031104813,9.284861056960096,-0.005406453116132668,0.015803839895200514,0.014218889293518448,0.007109444646759224,0.15,0.2,1.0,0.5,1.0,-0.001584950601682067,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4346,36.208333,TECS_MRAC,15462.296888194978,553.5690880681284,0.034729859073549474,3.1990134007638464,9.281317072664,-0.0048155755511818344,0.015313564359221125,0.01367184487358805,0.006835922436794025,0.15,0.2,1.0,0.5,1.0,-0.0016417194856330752,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4347,36.216667,TECS_MRAC,15462.374416001141,553.5703508130467,0.03458515631680159,3.226296673329075,9.308862235118456,-0.004374818237533753,0.015678886443257718,0.014036390234597414,0.007018195117298707,0.15,0.2,1.0,0.5,1.0,-0.0016424962086603045,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4348,36.225,TECS_MRAC,15462.45221182704,553.5679264956512,0.03470612954749872,3.202923611973042,9.36871160038539,-0.0056090632785797895,0.016099296848813758,0.014486428339558408,0.007243214169779204,0.15,0.2,1.0,0.5,1.0,-0.0016128685092553496,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4349,36.233333,TECS_MRAC,15462.530645221472,553.5728586796776,0.03496508650669844,3.126856310340761,9.370849542949275,-0.0053783439812538445,0.016598436591452215,0.01504677879275218,0.00752338939637609,0.15,0.2,1.0,0.5,1.0,-0.0015516577987000346,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4350,36.241667,TECS_MRAC,15462.608543407172,553.5815204036957,0.03502143824495582,3.097966131727292,9.342022743129336,-0.006239177946589919,0.01622115990089315,0.014674330078419923,0.007337165039209961,0.15,0.2,1.0,0.5,1.0,-0.001546829822473228,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4351,36.25,TECS_MRAC,15462.686165228486,553.5938634197232,0.03482279856044961,3.1207962603209762,9.28127025995374,-0.00532035594393157,0.015816991911911556,0.014244706831582972,0.007122353415791486,0.15,0.2,1.0,0.5,1.0,-0.0015722850803285837,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4352,36.258333,TECS_MRAC,15462.763144414872,553.5988464292712,0.0344669044284263,3.1966917767477683,9.277792898411148,-0.004860714382764524,0.015327894540185743,0.013698940809498244,0.006849470404749122,0.15,0.2,1.0,0.5,1.0,-0.001628953730687499,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4353,36.266667,TECS_MRAC,15462.840642996132,553.6000947695703,0.034333992161575864,3.2188305854351973,9.305393866759541,-0.004495327799352419,0.01569072340826915,0.014061057215812071,0.007030528607906036,0.15,0.2,1.0,0.5,1.0,-0.0016296661924570799,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4354,36.275,TECS_MRAC,15462.918410111219,553.5976556097045,0.03446098079629216,3.1903358093341185,9.365241606474685,-0.005753231931832931,0.01610790025654177,0.014507915198122362,0.007253957599061181,0.15,0.2,1.0,0.5,1.0,-0.0015999850584194064,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4355,36.283333,TECS_MRAC,15462.996814381331,553.6025736791437,0.034723588564398875,3.109290978058474,9.367726406765167,-0.0055231262299391855,0.0166034565578025,0.01506467964880133,0.007532339824400665,0.15,0.2,1.0,0.5,1.0,-0.0015387769090011716,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4356,36.291667,TECS_MRAC,15463.07468920201,553.6112211233601,0.034759851879799214,3.082739705764066,9.338801876497298,-0.006432531495055005,0.01622827707371776,0.01469466621103798,0.00734733310551899,0.15,0.2,1.0,0.5,1.0,-0.0015336108626797795,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4357,36.3,TECS_MRAC,15463.152282230556,553.6235505338003,0.03454063981722712,3.1077885632491364,9.277931040268127,-0.005518060074759054,0.015804522095787102,0.014245359583365494,0.007122679791682747,0.15,0.2,1.0,0.5,1.0,-0.001559162512421608,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4358,36.308333,TECS_MRAC,15463.22923302278,553.6285182133851,0.034169403611927586,3.1860183098137442,9.274417045307251,-0.004971957913140829,0.015313385333909772,0.013697437406561456,0.006848718703280728,0.15,0.2,1.0,0.5,1.0,-0.0016159479273483157,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4359,36.316667,TECS_MRAC,15463.306703601032,553.6297510425496,0.03402566338476511,3.2105773698984095,9.301995057269885,-0.0045559098514461275,0.015679099869159236,0.01406240257638432,0.00703120128819216,0.15,0.2,1.0,0.5,1.0,-0.0016166972927749157,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4360,36.325,TECS_MRAC,15463.384442351758,553.6272962153631,0.03414540905014567,3.1845439489688467,9.3618669379044,-0.0057999108072155315,0.016098414612231188,0.01451137517042958,0.00725568758521479,0.15,0.2,1.0,0.5,1.0,-0.0015870394418016076,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4361,36.333333,TECS_MRAC,15463.4628187567,553.632199332701,0.03440175792761939,3.1058945472362107,9.364343339766723,-0.005573765935199584,0.016596051374381377,0.015070242666570439,0.007535121333285219,0.15,0.2,1.0,0.5,1.0,-0.0015258087078109384,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4362,36.341667,TECS_MRAC,15463.540665239096,553.640832206255,0.03443270242230501,3.081676871765496,9.335390101517326,-0.006470698471748726,0.016220722184456852,0.01470007020974156,0.00735003510487078,0.15,0.2,1.0,0.5,1.0,-0.0015206519747152925,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4363,36.35,TECS_MRAC,15463.618229646236,553.6531473294758,0.034209694434414045,3.109031468372451,9.274515403909753,-0.005521977382033741,0.01579697335689024,0.014250740745017983,0.007125370372508991,0.15,0.2,1.0,0.5,1.0,-0.0015462326118722558,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4364,36.358333,TECS_MRAC,15463.695152048022,553.6581000633305,0.033835107962299306,3.18950574333142,9.270983943370519,-0.004932492613291488,0.015306748035948748,0.01370372523612159,0.006851862618060795,0.15,0.2,1.0,0.5,1.0,-0.0016030227998271585,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
4365,36.366667,TECS_MRAC,15463.77259389311,553.6593176584724,0.03368948944728169,3.216255581407776,9.298548867218535,-0.004492176084030151,0.015672441535365844,0.014068651325737203,0.007034325662868601,0.15,0.2,1.0,0.5,1.0,-0.0016037902096286416,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
