step,time_s,case_name,alt_ft,vc_kts,theta_deg,phi_deg,hdot_fps,q_dps,elev_raw,elev_comp,elev_plant,throttle,speedbrake,case_gamma_estimate,physical_gamma,comp_factor,mrac_elev,observer_bias_q,observer_bias_theta,detector_severity,detector_confidence,mmae_gamma_hat,mmae_best_gamma,phi_twin_gamma_hat,phi_twin_conf,residual_enabled,rl_residual,interlock_tripped
32,0.258333,FULL_STACK,15095.899642523378,489.09169498198264,0.44953752790012774,1.9347840299274308,10.162098158669433,0.1952780616684777,0.003305304639394511,-0.017110267151252804,-0.017110267151252804,0.15,0.06666666666666667,0.6008875181339414,1.0,1.664204979836333,-0.013586650602519512,0.0,0.0,1.0,1.0,0.6008875181339414,0.6,1.0,0.0,0,0.0,0
33,0.266667,FULL_STACK,15095.984601266682,489.1182629851157,0.45112633774233557,1.9550417389123214,10.208299322493033,0.18719362336752376,0.0038560084181032002,-0.016177744239617195,-0.016177744239617195,0.15,0.06875,0.6004477144691207,1.0,1.6654239426727422,-0.013569897972047329,0.0,0.0,1.0,1.0,0.6004477144691207,0.6,1.0,0.0,0,0.0,0
34,0.275,FULL_STACK,15096.069973692298,489.14108889761474,0.4527656546501778,1.9348214355311568,10.286226160538142,0.17369132684729943,0.004303764426219952,-0.01535670332023925,-0.01535670332023925,0.15,0.07083333333333335,0.6002583128101362,1.0,1.6659494398644064,-0.013521753251552582,0.0,0.0,1.0,1.0,0.6002583128101362,0.6,1.0,0.0,0,0.0,0
35,0.283333,FULL_STACK,15096.15612641722,489.17153049351253,0.45436938457460185,1.8732365717652482,10.302025980307606,0.15842164043485027,0.004788202582509991,-0.014418688579216247,-0.014418688579216247,0.15,0.07291666666666669,0.6002207241826217,1.0,1.6660537694059068,-0.013442598283290863,0.0,0.0,1.0,1.0,0.6002207241826217,0.6,1.0,0.0,0,0.0,0
36,0.291667,FULL_STACK,15096.241826072335,489.2058489305938,0.45573899971220977,1.8544308949645079,10.285588187413014,0.13945815863378874,0.0043658377481088076,-0.015091624577567825,-0.015091624577567825,0.15,0.07500000000000002,0.6002206986057506,1.0,1.6660538404005305,-0.013424143195152283,0.0,0.0,1.0,1.0,0.6002206986057506,0.6,1.0,0.0,0,0.0,0
37,0.3,FULL_STACK,15096.327358204871,489.2439048069713,0.45683980098372895,1.876594544841093,10.23759229535607,0.12481267500543725,0.004019423305981325,-0.015690559279216528,-0.015690559279216528,0.15,0.07708333333333336,0.6002206986057503,1.0,1.666053840400531,-0.013437221758067608,0.0,0.0,1.0,1.0,0.6002206986057503,0.6,1.0,0.0,0,0.0,0
38,0.308333,FULL_STACK,15096.412361234426,489.27433748373716,0.45773682937737364,1.9403703287673084,10.251756859729703,0.11168933347259276,0.003617315452958092,-0.016433684803713475,-0.016433684803713475,0.15,0.0791666666666667,0.6002203554562731,1.0,1.6660547928932268,-0.013481147587299347,0.0,0.0,1.0,1.0,0.6002203554562731,0.6,1.0,0.0,0,0.0,0
39,0.316667,FULL_STACK,15096.498066715896,489.30088444652404,0.4586279625110007,1.96157111750361,10.297845449136005,0.1007609090712923,0.004091276764591265,-0.015617944202412387,-0.015617944202412387,0.15,0.08125000000000004,0.6001469373998058,1.0,1.6662586071547676,-0.013464338146150112,0.0,0.0,1.0,1.0,0.6001469373998058,0.6,1.0,0.0,0,0.0,0
40,0.325,FULL_STACK,15096.58418430388,489.3236807490172,0.45954654813513307,1.94225319073721,10.375510190575222,0.08515659626602048,0.004465973839082011,-0.024262421070626535,-0.024262421070626535,0.15,0.08333333333333338,0.3688967227935791,1.0,2.7107858059220624,-0.01341630145907402,0.0,0.0,1.0,1.0,0.6000730095914971,0.6,0.3688967227935791,1.0,0,0.0,0
41,0.333333,FULL_STACK,15096.671079456806,489.35326876384363,0.4604124295342739,1.8815190624465856,10.394240820108056,0.11436364410939494,0.004880929363575792,-0.022197783005054393,-0.022197783005054393,0.15,0.08541666666666672,0.3809601366519928,1.0,2.6249465594703425,-0.013337399810552597,0.0,0.0,1.0,1.0,0.6000730092113521,0.6,0.3809601366519928,1.0,0,0.0,0
42,0.341667,FULL_STACK,15096.757570866495,489.3870977367106,0.46141925609661755,1.8612312890043763,10.379678181063104,0.13401802689265824,0.004520140179844247,-0.0226054216348495,-0.0226054216348495,0.15,0.08750000000000006,0.3891037404537201,1.0,2.5700087047067073,-0.013315994292497635,0.0,0.0,1.0,1.0,0.6000730092113521,0.6,0.3891037404537201,1.0,0,0.0,0
43,0.35,FULL_STACK,15096.843891225755,489.42465201857965,0.4624787073774572,1.881996052792104,10.33386163587469,0.15631345463904459,0.004447858882739134,-0.02209362089523613,-0.02209362089523613,0.15,0.0895833333333334,0.40189412236213684,1.0,2.4882175288418993,-0.013327155262231827,0.0,0.0,1.0,1.0,0.6000730092113826,0.6,0.40189412236213684,1.0,0,0.0,0
44,0.358333,FULL_STACK,15096.929706640542,489.4546783024087,0.4636412213139103,1.9443960120008736,10.350059760018867,0.17427067832615173,0.0043184041024780335,-0.02197837775550399,-0.02197837775550399,0.15,0.09166666666666674,0.41178902983665466,1.0,2.428427975355906,-0.013368858955800533,0.0,0.0,1.0,1.0,0.6000730092113825,0.6,0.41178902983665466,1.0,0,0.0,0
45,0.366667,FULL_STACK,15097.016239289194,489.48086676167577,0.46505672521430824,1.9642216028122086,10.398294479689124,0.18982595965446136,0.005061573144567239,-0.02013336490441371,-0.02013336490441371,0.15,0.09375000000000008,0.411674827337265,1.0,2.42910164429546,-0.013349972665309906,0.0,0.0,1.0,1.0,0.6000730093451551,0.6,0.411674827337265,1.0,0,0.0,0
46,0.375,FULL_STACK,15097.10320328176,489.5033757095989,0.4667196215264802,1.9435042230287498,10.47811031842678,0.19526407460475448,0.005687527261707044,-0.018466142234263724,-0.018466142234263724,0.15,0.09583333333333342,0.4122258424758911,1.0,2.425854706230565,-0.013299748301506042,0.0,0.0,1.0,1.0,0.6000767169201469,0.6,0.4122258424758911,1.0,0,0.0,0
47,0.383333,FULL_STACK,15097.190962404013,489.53353707966886,0.4685046832897387,1.8813752083469888,10.495861086685306,0.19457303085174107,0.006333540674532897,-0.016763429003476514,-0.016763429003476514,0.15,0.09791666666666676,0.4107224941253662,1.0,2.4347339488417856,-0.013218658044934273,0.0,0.0,1.0,1.0,0.6001061484436611,0.6,0.4107224941253662,1.0,0,0.0,0
48,0.391667,FULL_STACK,15097.278285700828,489.56761290789916,0.4701765790168256,1.8620939892716082,10.48138298590326,0.18623326175091112,0.006052991883082485,-0.017605328744384505,-0.017605328744384505,0.15,0.1000000000000001,0.4058554172515869,1.0,2.463931630559232,-0.013198209926486015,0.0,0.0,1.0,1.0,0.6000965351483116,0.6,0.4058554172515869,1.0,0,0.0,0
49,0.4,FULL_STACK,15097.365457654,489.60538556445755,0.4716675853119076,1.8838394361371922,10.435662789687584,0.18287039812722733,0.005826085635759138,-0.018408681557332815,-0.018408681557332815,0.15,0.10208333333333344,0.4010719656944275,1.0,2.4933181212717557,-0.013209291733801365,0.0,0.0,1.0,1.0,0.6000519466925663,0.6,0.4010719656944275,1.0,0,0.0,0
