step,time_s,case_name,alt_ft,vc_kts,theta_deg,phi_deg,hdot_fps,q_dps,elev_raw,elev_comp,elev_plant,throttle,speedbrake,case_gamma_estimate,physical_gamma,comp_factor,mrac_elev,observer_bias_q,observer_bias_theta,detector_severity,detector_confidence,rl_residual,interlock_tripped
58,0.475,FULL_STACK,15098.06391729787,489.86363173377566,0.3851784096653177,1.9548355037571685,10.15356676622337,-0.05759181093036283,-0.0019173450507408525,-0.01548773476110758,-0.01548773476110758,0.15,0.1208333333333335,1.0,1.0,1.0,-0.013570389710366726,0.0,0.0,1.0,1.0,0.0,False
59,0.483333,FULL_STACK,15098.148909140378,489.8934905243006,0.3848569332255673,1.893533331726559,10.156301511253002,-0.05628516033792888,-0.0015049426293796203,-0.015009171184045662,-0.015009171184045662,0.15,0.12291666666666684,1.0,1.0,1.0,-0.013504228554666042,0.0,0.0,1.0,1.0,0.0,False
60,0.491667,FULL_STACK,15098.23334056884,489.92718459674904,0.3844402528364415,1.8742853436186782,10.126950399649552,-0.056378876108829204,-0.0019723184188928647,-0.015470918991240507,-0.015470918991240507,0.15,0.12500000000000017,1.0,1.0,1.0,-0.013498600572347641,0.0,0.0,1.0,1.0,0.0,False
61,0.5,FULL_STACK,15098.317497447133,489.9646345849356,0.38391091389252147,1.8961710215744234,10.065962711516491,-0.05321298712165894,-0.00233840976357654,-0.015862762336434875,-0.015862762336434875,0.15,0.1270833333333335,1.0,1.0,1.0,-0.013524352572858334,0.0,0.0,1.0,1.0,0.0,False
62,0.508333,FULL_STACK,15098.401015821844,489.9944929002887,0.3833253310240851,1.9598169696039747,10.066838492381443,-0.049552112423539504,-0.002743299072515787,-0.016324332868587792,-0.016324332868587792,0.15,0.12916666666666682,1.0,1.0,1.0,-0.013581033796072006,0.0,0.0,1.0,1.0,0.0,False
63,0.516667,FULL_STACK,15098.485123924911,490.0204944443049,0.38287449820648817,1.9807395464310567,10.099485095461947,-0.04509178712437816,-0.002271389307208915,-0.015848662422724626,-0.015848662422724626,0.15,0.13125000000000014,1.0,1.0,1.0,-0.013577273115515709,0.0,0.0,1.0,1.0,0.0,False
64,0.525,FULL_STACK,15098.569531966,490.042719075926,0.3825799733837903,1.9609871073130423,10.163790309739344,-0.04366823693637956,-0.0018950261053550538,-0.01543746496261242,-0.01543746496261242,0.15,0.13333333333333347,1.0,1.0,1.0,-0.013542438857257366,0.0,0.0,1.0,1.0,0.0,False
65,0.533333,FULL_STACK,15098.654607407749,490.0725077915514,0.3823749003258042,1.8996699809295337,10.166217761841878,-0.041941585136925294,-0.0014710858927113031,-0.014947737985942981,-0.014947737985942981,0.15,0.1354166666666668,1.0,1.0,1.0,-0.013476652093231678,0.0,0.0,1.0,1.0,0.0,False
66,0.541667,FULL_STACK,15098.739120468497,490.1061306346879,0.3820781422984921,1.8802874742545537,10.136614214692258,-0.04170527348540169,-0.0019265858849020277,-0.015397905225071458,-0.015397905225071458,0.15,0.13750000000000012,1.0,1.0,1.0,-0.01347131934016943,0.0,0.0,1.0,1.0,0.0,False
67,0.55,FULL_STACK,15098.823357012123,490.14350822162066,0.3816711595447344,1.9020721890138854,10.075421761807467,-0.03830089155547928,-0.0022814289310463223,-0.01577874334691842,-0.01577874334691842,0.15,0.13958333333333345,1.0,1.0,1.0,-0.013497314415872097,0.0,0.0,1.0,1.0,0.0,False
68,0.558333,FULL_STACK,15098.906953532249,490.1733009830077,0.38120969813303857,1.9656476581613507,10.076060559695554,-0.034487732783528444,-0.002675746117742642,-0.016229938265891655,-0.016229938265891655,0.15,0.14166666666666677,1.0,1.0,1.0,-0.013554192148149014,0.0,0.0,1.0,1.0,0.0,False
69,0.566667,FULL_STACK,15098.991137381643,490.1992411251979,0.3808845030978374,1.986471059121892,10.108475809092402,-0.029952383023172196,-0.0021944148312096554,-0.015745073541510578,-0.015745073541510578,0.15,0.1437500000000001,1.0,1.0,1.0,-0.013550658710300922,0.0,0.0,1.0,1.0,0.0,False
70,0.575,FULL_STACK,15099.075619399548,490.2214084657154,0.3807164505126452,1.9665891856339255,10.172552771803684,-0.02852623707277056,-0.0018085018389218733,-0.015324547945737212,-0.015324547945737212,0.15,0.14583333333333343,1.0,1.0,1.0,-0.013516046106815338,0.0,0.0,1.0,1.0,0.0,False
