step,time_s,case_name,alt_ft,vc_kts,theta_deg,phi_deg,hdot_fps,q_dps,elev_raw,elev_comp,elev_plant,throttle,speedbrake,case_gamma_estimate,physical_gamma,comp_factor,mrac_elev,observer_bias_q,observer_bias_theta,detector_severity,detector_confidence,rl_residual,interlock_tripped
762,6.341667,HYBRID,15153.723444215953,508.78268373121483,0.2788752282703466,2.308707154528841,10.111637980626742,-0.022047910173488876,-0.001280461496587102,-0.005121845986348408,-0.005121845986348408,0.15,0.2,0.13835171199041024,1.0,4.0,0.0,0.0,0.0,0.13835171199041024,0.85,0.0,False
763,6.35,HYBRID,15153.807483024895,508.8133973021998,0.2786131961969089,2.3317825627486455,10.054357019593608,-0.024913014385527447,-0.0016654401234107458,-0.006661760493642983,-0.006661760493642983,0.15,0.2,0.13849256272933433,1.0,4.0,0.0,0.0,0.0,0.13849256272933433,0.85,0.0,False
764,6.358333,HYBRID,15153.890931338072,508.8370904038795,0.2782383637945628,2.3997992642572044,10.052796714346638,-0.02126346420698956,-0.0021077707559495162,-0.008431083023798065,-0.008431083023798065,0.15,0.2,0.13864540299714945,1.0,4.0,0.0,0.0,0.0,0.13864540299714945,0.85,0.0,False
765,6.366667,HYBRID,15153.97489092499,508.85716554382674,0.2780131692943033,2.4218897800921897,10.080824635718551,-0.009707095172183511,-0.0017155026116314146,-0.0068620104465256584,-0.0068620104465256584,0.15,0.2,0.13881090346439726,1.0,4.0,0.0,0.0,0.0,0.13881090346439726,0.85,0.0,False
766,6.375,HYBRID,15154.059116624296,508.87393736898855,0.27801934008171664,2.4001879864739877,10.137452202126827,-0.006993995199450657,-0.0013288881787614426,-0.00531555271504577,-0.00531555271504577,0.15,0.2,0.13897547508396133,1.0,4.0,0.0,0.0,0.0,0.13897547508396133,0.85,0.0,False
767,6.383333,HYBRID,15154.143929950893,508.897708372192,0.2781312699741174,2.333862004981473,10.138480603458845,-0.010087292130086028,-0.00087583225811094,-0.00350332903244376,-0.00350332903244376,0.15,0.2,0.13913136267685444,1.0,4.0,0.0,0.0,0.0,0.13913136267685444,0.85,0.0,False
768,6.391667,HYBRID,15154.228227820247,508.925082216055,0.2780938540315964,2.3136394185094753,10.109627685441517,-0.021883808689609135,-0.001264523007350414,-0.005058092029401656,-0.005058092029401656,0.15,0.2,0.139278324318148,1.0,4.0,0.0,0.0,0.0,0.139278324318148,0.85,0.0,False
769,6.4,HYBRID,15154.312250051647,508.95574154549615,0.2778316534298522,2.3378432706902723,10.052401348461402,-0.024696894326539223,-0.0016485935894880507,-0.006594374357952203,-0.006594374357952203,0.15,0.2,0.13942968758504312,1.0,4.0,0.0,0.0,0.0,0.13942968758504312,0.85,0.0,False
770,6.408333,HYBRID,15154.39568240568,508.97938608352797,0.2774570028659521,2.406979776953591,10.05083389664875,-0.021008820754761556,-0.0020900113265134765,-0.008360045306053906,-0.008360045306053906,0.15,0.2,0.1395890088688036,1.0,4.0,0.0,0.0,0.0,0.1395890088688036,0.85,0.0,False
771,6.416667,HYBRID,15154.47962538898,508.99941561907997,0.2772326622229787,2.430133779673263,10.078828105357019,-0.00943338894764489,-0.0016980121781415463,-0.006792048712566185,-0.006792048712566185,0.15,0.2,0.13975346488493207,1.0,4.0,0.0,0.0,0.0,0.13975346488493207,0.85,0.0,False
772,6.425,HYBRID,15154.563834208995,509.01614452646515,0.27724052472694843,2.4094484832997463,10.135406701060674,-0.006703697183030013,-0.001311198150962388,-0.005244792603849552,-0.005244792603849552,0.15,0.2,0.1399107433217228,1.0,4.0,0.0,0.0,0.0,0.1399107433217228,0.85,0.0,False
773,6.433333,HYBRID,15154.648630227894,509.0398671989461,0.2773546974880029,2.3440846491548935,10.136291800776052,-0.009789905650259076,-0.0008577094374920716,-0.003430837749968286,-0.003430837749968286,0.15,0.2,0.1400548827015447,1.0,4.0,0.0,0.0,0.0,0.1400548827015447,0.85,0.0,False
774,6.441667,HYBRID,15154.73290893808,509.067190358926,0.2773283158698236,2.320658180078327,10.107517947562844,-0.021582937803186847,-0.0012468774380538894,-0.004987509752215557,-0.004987509752215557,0.15,0.2,0.14018733823578192,1.0,4.0,0.0,0.0,0.0,0.14018733823578192,0.85,0.0,False
775,6.45,HYBRID,15154.816914681345,509.0977958266875,0.2770768795432806,2.341788106085823,10.050382867395893,-0.024409034011252388,-0.0016229945392852315,-0.006491978157140926,-0.006491978157140926,0.15,0.2,0.14031946761562056,1.0,4.0,0.0,0.0,0.0,0.14031946761562056,0.85,0.0,False
776,6.458333,HYBRID,15154.900330632925,509.12139500167086,0.2767111837425536,2.4078837385875453,10.048797488397264,-0.02091345463574849,-0.0020637002100476684,-0.008254800840190674,-0.008254800840190674,0.15,0.2,0.14046897136029268,1.0,4.0,0.0,0.0,0.0,0.14046897136029268,0.85,0.0,False
777,6.466667,HYBRID,15154.984256193042,509.1413811780422,0.27649381471620693,2.4280479610440544,10.076787142065466,-0.00951599377888106,-0.0016735418276875313,-0.006694167310750125,-0.006694167310750125,0.15,0.2,0.14064856667189318,1.0,4.0,0.0,0.0,0.0,0.14064856667189318,0.85,0.0,False
778,6.475,HYBRID,15155.068448033184,509.1580688662774,0.2765054254714507,2.4043808250650502,10.133313981283717,-0.0069063857737909,-0.0012877383687140954,-0.005150953474856381,-0.005150953474856381,0.15,0.2,0.14084218032683543,1.0,4.0,0.0,0.0,0.0,0.14084218032683543,0.85,0.0,False
779,6.483333,HYBRID,15155.153226230294,509.1817448271175,0.2766213197046387,2.3360901432596193,10.13435711536486,-0.01008552192249863,-0.0008366631301802689,-0.0033466525207210755,-0.0033466525207210755,0.15,0.2,0.14103802252326347,1.0,4.0,0.0,0.0,0.0,0.14103802252326347,0.85,0.0,False
780,6.491667,HYBRID,15155.237490199506,509.2090175872331,0.27658642873758976,2.3141460673817424,10.105566043893486,-0.021949296238613723,-0.0012252474147463638,-0.004900989658985455,-0.004900989658985455,0.15,0.2,0.1412318177597509,1.0,4.0,0.0,0.0,0.0,0.1412318177597509,0.85,0.0,False
781,6.5,HYBRID,15155.321479000151,509.2395703564873,0.2763256266763341,2.3367011716802364,10.04843424274353,-0.024835910978536598,-0.001609778478680559,-0.006439113914722236,-0.006439113914722236,0.15,0.2,0.14143495799551212,1.0,4.0,0.0,0.0,0.0,0.14143495799551212,0.85,0.0,False
782,6.508333,HYBRID,15155.404878798872,509.2631190656385,0.2759519219302904,2.4042856749117125,10.046867108933398,-0.021208742308703916,-0.002051650039984965,-0.00820660015993986,-0.00820660015993986,0.15,0.2,0.14165058888163115,1.0,4.0,0.0,0.0,0.0,0.14165058888163115,0.85,0.0,False
783,6.516667,HYBRID,15155.488788399845,509.2830580802532,0.2757276313696564,2.425886079222932,10.074822901951721,-0.009663992641329656,-0.0016608638638684902,-0.006643455455473961,-0.006643455455473961,0.15,0.2,0.1418755965197668,1.0,4.0,0.0,0.0,0.0,0.1418755965197668,0.85,0.0,False
784,6.525,HYBRID,15155.572963546962,509.2997018522587,0.2757344055478745,2.40363379159888,10.131308609993592,-0.006936085853408099,-0.00127510049842075,-0.005100401993683,-0.005100401993683,0.15,0.2,0.14209561762513892,1.0,4.0,0.0,0.0,0.0,0.14209561762513892,0.85,0.0,False
785,6.533333,HYBRID,15155.65772484243,509.32332836946136,0.2758467880565437,2.3367024851020703,10.13235589975279,-0.010007739324137451,-0.0008230128549561037,-0.0032920514198244146,-0.0032920514198244146,0.15,0.2,0.14230252533773532,1.0,4.0,0.0,0.0,0.0,0.14230252533773532,0.85,0.0,False
786,6.541667,HYBRID,15155.741972312331,509.35054936081065,0.2758096990368411,2.3161081903092526,10.10358232631609,-0.02178068525631902,-0.001210484984401485,-0.00484193993760594,-0.00484193993760594,0.15,0.2,0.14249468406676222,1.0,4.0,0.0,0.0,0.0,0.14249468406676222,0.85,0.0,False
787,6.55,HYBRID,15155.825944699347,509.38104778686926,0.27554811819475505,2.340025172211839,10.046504474886149,-0.024589099493894363,-0.0015941087470225605,-0.006376434988090242,-0.006376434988090242,0.15,0.2,0.14268519146898997,1.0,4.0,0.0,0.0,0.0,0.14268519146898997,0.85,0.0,False
788,6.558333,HYBRID,15155.909328766167,509.4045478131634,0.2751743863275348,2.4089604025129345,10.044934478518961,-0.02089601514750307,-0.0020347069974608455,-0.008138827989843382,-0.008138827989843382,0.15,0.2,0.14287491153813628,1.0,4.0,0.0,0.0,0.0,0.14287491153813628,0.85,0.0,False
789,6.566667,HYBRID,15155.993222050369,509.4244412401253,0.27495087182666783,2.4318502322779247,10.072856975359183,-0.009314895375784218,-0.0016438600858844753,-0.006575440343537901,-0.006575440343537901,0.15,0.2,0.14306004264360947,1.0,4.0,0.0,0.0,0.0,0.14306004264360947,0.85,0.0,False
790,6.575,HYBRID,15156.077380578965,509.44104218716905,0.27495942718598787,2.4108399490174857,10.129295672976745,-0.006562152239819779,-0.001257819344622808,-0.005031277378491232,-0.005031277378491232,0.15,0.2,0.14323098973531545,1.0,4.0,0.0,0.0,0.0,0.14323098973531545,0.85,0.0,False
791,6.583333,HYBRID,15156.162124849856,509.46462048691467,0.2750742044161366,2.3450910288738416,10.13023973499207,-0.009621514313327438,-0.0008051597870228066,-0.0032206391480912263,-0.0032206391480912263,0.15,0.2,0.14338367167866722,1.0,4.0,0.0,0.0,0.0,0.14338367167866722,0.85,0.0,False
792,6.591667,HYBRID,15156.24635405466,509.49179090079906,0.27504606176537644,2.322616675576647,10.10153036234161,-0.021389686175121148,-0.0011926903611045201,-0.0047707614444180806,-0.0047707614444180806,0.15,0.2,0.14351975114039087,1.0,4.0,0.0,0.0,0.0,0.14351975114039087,0.85,0.0,False
793,6.6,HYBRID,15156.330310195684,509.52223573891024,0.2747933431655786,2.3447459333734804,10.044534180047586,-0.024208888274071715,-0.0015703236008715548,-0.006281294403486219,-0.006281294403486219,0.15,0.2,0.14365024237935303,1.0,4.0,0.0,0.0,0.0,0.14365024237935303,0.85,0.0,False
794,6.608333,HYBRID,15156.413678247482,509.5456898936464,0.2744271228089617,2.4119104089457344,10.042949694272297,-0.02066020382938056,-0.002010191937076367,-0.008040767748305469,-0.008040767748305469,0.15,0.2,0.1437938686465942,1.0,4.0,0.0,0.0,0.0,0.1437938686465942,0.85,0.0,False
795,6.616667,HYBRID,15156.497554596514,509.5655397065315,0.2742097564729726,2.43304678336227,10.070860323906537,-0.009217875904810683,-0.0016207980625447195,-0.006483192250178878,-0.006483192250178878,0.15,0.2,0.1439659225196367,1.0,4.0,0.0,0.0,0.0,0.1439659225196367,0.85,0.0,False
796,6.625,HYBRID,15156.581696439534,509.5820993166313,0.27422225003729256,2.410271336915516,10.127248644856646,-0.006561881001303851,-0.001235469168053523,-0.004941876672214092,-0.004941876672214092,0.15,0.2,0.144152660410149,1.0,4.0,0.0,0.0,0.0,0.144152660410149,0.85,0.0,False
797,6.633333,HYBRID,15156.666423309594,509.6056308322035,0.2743395589031015,2.3427781716879776,10.128309400229696,-0.009700258127329955,-0.0007844786903245833,-0.0031379147612983333,-0.0031379147612983333,0.15,0.2,0.14434324334355902,1.0,4.0,0.0,0.0,0.0,0.14434324334355902,0.85,0.0,False
798,6.641667,HYBRID,15156.750637497753,509.6327510772298,0.27430649669866936,2.3216820350164515,10.09959793543416,-0.021532777098121562,-0.0011713670040482927,-0.004685468016193171,-0.004685468016193171,0.15,0.2,0.14453262702565878,1.0,4.0,0.0,0.0,0.0,0.14453262702565878,0.85,0.0,False
799,6.65,HYBRID,15156.834577109665,509.66314336686264,0.2740479852121721,2.3451455339375786,10.042619966157591,-0.024412383061009478,-0.0015549926164778107,-0.006219970465911243,-0.006219970465911243,0.15,0.2,0.14473399664187597,1.0,4.0,0.0,0.0,0.0,0.14473399664187597,0.85,0.0,False
800,6.658333,HYBRID,15156.91792935878,509.68654810147723,0.27367667523527794,2.4136855663928785,10.041044574224063,-0.02078634278222922,-0.0019957729102345013,-0.007983091640938005,-0.007983091640938005,0.15,0.2,0.14493885337724857,1.0,4.0,0.0,0.0,0.0,0.14493885337724857,0.85,0.0,False
801,6.666667,HYBRID,15157.001789838076,509.70635160136095,0.2734550579163432,2.4361425166507056,10.068921814122415,-0.009252642260652312,-0.0016062631212723606,-0.006425052485089442,-0.006425052485089442,0.15,0.2,0.14513369979130178,1.0,4.0,0.0,0.0,0.0,0.14513369979130178,0.85,0.0,False
802,6.675,HYBRID,15157.08591524139,509.7228679273406,0.27346490857161776,2.4146548556111203,10.125266499227973,-0.006520249966968839,-0.0012209715598544327,-0.004883886239417731,-0.004883886239417731,0.15,0.2,0.14530895855718334,1.0,4.0,0.0,0.0,0.0,0.14530895855718334,0.85,0.0,False
803,6.683333,HYBRID,15157.170625373721,509.74635067183783,0.2735806213687413,2.3483934140328526,10.126290840378637,-0.009590373936180145,-0.000769215238880468,-0.003076860955521872,-0.003076860955521872,0.15,0.2,0.14546205803113152,1.0,4.0,0.0,0.0,0.0,0.14546205803113152,0.85,0.0,False
804,6.691667,HYBRID,15157.254822615534,509.7734197936101,0.27354924733525476,2.327296902572878,10.09761780071911,-0.021366606706767894,-0.0011554645255487238,-0.004621858102194895,-0.004621858102194895,0.15,0.2,0.14559581095041463,1.0,4.0,0.0,0.0,0.0,0.14559581095041463,0.85,0.0,False
805,6.7,HYBRID,15157.338746145368,509.80375821507437,0.2732931058575921,2.3508040683892264,10.040705466752634,-0.02420394166999109,-0.0015362623003951008,-0.006145049201580403,-0.006145049201580403,0.15,0.2,0.14572324790480487,1.0,4.0,0.0,0.0,0.0,0.14572324790480487,0.85,0.0,False
806,6.708333,HYBRID,15157.422082807869,509.8271155159069,0.2729240021489201,2.4193890171001162,10.03912087279176,-0.020594169505648158,-0.0019761306138249605,-0.007904522455299842,-0.007904522455299842,0.15,0.2,0.14585664340098883,1.0,4.0,0.0,0.0,0.0,0.14585664340098883,0.85,0.0,False
807,6.716667,HYBRID,15157.505926955491,509.84687429619146,0.2727046260130284,2.4418625515654,10.066972781703878,-0.009088606316225593,-0.0015872807089998275,-0.00634912283599931,-0.00634912283599931,0.15,0.2,0.1460048725505067,1.0,4.0,0.0,0.0,0.0,0.1460048725505067,0.85,0.0,False
808,6.725,HYBRID,15157.590035952628,509.86334843880894,0.2727165476151663,2.420359019241568,10.123268793405952,-0.006371432863803096,-0.001202075149123439,-0.004808300596493756,-0.004808300596493756,0.15,0.2,0.14615685940727716,1.0,4.0,0.0,0.0,0.0,0.14615685940727716,0.85,0.0,False
809,6.733333,HYBRID,15157.674729160964,509.8867836247153,0.2728342513581377,2.354055844677159,10.124301382419223,-0.00945767908566211,-0.0007505959373442398,-0.0030023837493769593,-0.0030023837493769593,0.15,0.2,0.146305724173742,1.0,4.0,0.0,0.0,0.0,0.146305724173742,0.85,0.0,False
810,6.741667,HYBRID,15157.758910059929,509.91380240024944,0.27280453182161657,2.332915751647389,10.095660336182847,-0.021250785428376807,-0.0011363456626468887,-0.004545382650587555,-0.004545382650587555,0.15,0.2,0.14645074991911056,1.0,4.0,0.0,0.0,0.0,0.14645074991911056,0.85,0.0,False
811,6.75,HYBRID,15157.842817489058,509.9440878262418,0.27254959188143657,2.356399630850716,10.03879899225452,-0.024114291066616174,-0.0015170777504430644,-0.0060683110017722575,-0.0060683110017722575,0.15,0.2,0.14660389297542833,1.0,4.0,0.0,0.0,0.0,0.14660389297542833,0.85,0.0,False
812,6.758333,HYBRID,15157.926138538867,509.9673975491931,0.27218133671713296,2.424983907642603,10.03720817410991,-0.020529753878803805,-0.00195702266945889,-0.00782809067783556,-0.00782809067783556,0.15,0.2,0.14677684971119245,1.0,4.0,0.0,0.0,0.0,0.14677684971119245,0.85,0.0,False
813,6.766667,HYBRID,15158.00996652618,509.9871114302705,0.2719627874348618,2.4474319226784336,10.065034336869125,-0.009040791815830708,-0.001568908227664812,-0.006275632910659248,-0.006275632910659248,0.15,0.2,0.14697596517650008,1.0,4.0,0.0,0.0,0.0,0.14697596517650008,0.85,0.0,False
814,6.775,HYBRID,15158.09405920282,510.0035432966276,0.27197552183494667,2.4258756115679914,10.121282207493966,-0.006326053991823692,-0.0011839255946593668,-0.004735702378637467,-0.004735702378637467,0.15,0.2,0.14718518556852428,1.0,4.0,0.0,0.0,0.0,0.14718518556852428,0.85,0.0,False
815,6.783333,HYBRID,15158.17873557657,510.0269307902168,0.2720940775190538,2.3594963044676773,10.122328773473585,-0.009413210425933936,-0.0007326820049773079,-0.0029307280199092314,-0.0029307280199092314,0.15,0.2,0.14739419024855896,1.0,4.0,0.0,0.0,0.0,0.14739419024855896,0.85,0.0,False
816,6.791667,HYBRID,15158.262900307775,510.05389910749005,0.2720647019332744,2.3384304089613788,10.09371706165063,-0.021208504789543746,-0.0011178587513983981,-0.004471435005593593,-0.004471435005593593,0.15,0.2,0.1475995575919112,1.0,4.0,0.0,0.0,0.0,0.1475995575919112,0.85,0.0,False
817,6.8,HYBRID,15158.346791718155,510.08413144980693,0.27180983721856405,2.3620078491756087,10.036905529518737,-0.02408344860226347,-0.0014987616747153295,-0.005995046698861318,-0.005995046698861318,0.15,0.2,0.14781536414884977,1.0,4.0,0.0,0.0,0.0,0.14781536414884977,0.85,0.0,False
818,6.808333,HYBRID,15158.430097270757,510.10739340396475,0.27144149729260075,2.4307086811026353,10.035308996797044,-0.02050343433051872,-0.0019387090641141086,-0.007754836256456434,-0.007754836256456434,0.15,0.2,0.1480391646889374,1.0,4.0,0.0,0.0,0.0,0.1480391646889374,0.85,0.0,False
819,6.816667,HYBRID,15158.513909213245,510.1270622497004,0.2712230401801084,2.453246244208539,10.063107911514445,-0.009013266859815941,-0.0015512212984642425,-0.00620488519385697,-0.00620488519385697,0.15,0.2,0.1482627862504104,1.0,4.0,0.0,0.0,0.0,0.1482627862504104,0.85,0.0,False
820,6.825,HYBRID,15158.597985643893,510.1434517314662,0.27123610984952873,2.4317529400140656,10.119307907610647,-0.006286638643611347,-0.0011663747358248268,-0.004665498943299307,-0.004665498943299307,0.15,0.2,0.14847304689903118,1.0,4.0,0.0,0.0,0.0,0.14847304689903118,0.85,0.0,False
821,6.833333,HYBRID,15158.68264529109,510.1667914346649,0.27135521205947644,2.365410866009267,10.12035130417572,-0.009362861298103077,-0.0007152006487774296,-0.0028608025951097184,-0.0028608025951097184,0.15,0.2,0.1486648052460317,1.0,4.0,0.0,0.0,0.0,0.1486648052460317,0.85,0.0,False
822,6.841667,HYBRID,15158.766793686897,510.1937092710837,0.2713269890802008,2.3440650276358768,10.091773769942218,-0.021150414728392557,-0.0010998606821158669,-0.0043994427284634674,-0.0043994427284634674,0.15,0.2,0.14884010714622195,1.0,4.0,0.0,0.0,0.0,0.14884010714622195,0.85,0.0,False
823,6.85,HYBRID,15158.850669175386,510.22388845940526,0.2710731240817811,2.367395667557612,10.035016719988251,-0.024028577419740352,-0.0014799990564092716,-0.0059199962256370866,-0.0059199962256370866,0.15,0.2,0.1490131369520273,1.0,4.0,0.0,0.0,0.0,0.1490131369520273,0.85,0.0,False
824,6.858333,HYBRID,15158.93395928666,510.2471029309324,0.27070552156340977,2.4358742330141907,10.033413210098086,-0.020466042061153277,-0.0019197940245175341,-0.0076791760980701364,-0.0076791760980701364,0.15,0.2,0.1491975696227442,1.0,4.0,0.0,0.0,0.0,0.1491975696227442,0.85,0.0,False
825,6.866667,HYBRID,15159.017755191773,510.26672696931655,0.270487808582502,2.4581714659390723,10.06118696419437,-0.008988726218390303,-0.0015330146718330478,-0.006132058687332191,-0.006132058687332191,0.15,0.2,0.14940139894554247,1.0,4.0,0.0,0.0,0.0,0.14940139894554247,0.85,0.0,False
826,6.875,HYBRID,15159.101815443486,510.2830742460102,0.270501557798171,2.436416383006221,10.117338840764171,-0.006260504119305488,-0.0011483595553467452,-0.004593438221386981,-0.004593438221386981,0.15,0.2,0.1496091975393852,1.0,4.0,0.0,0.0,0.0,0.1496091975393852,0.85,0.0,False
827,6.883333,HYBRID,15159.186458405107,510.3063663595849,0.2706213492664311,2.369795878347772,10.118427101761615,-0.009334297365089872,-0.0006974564509674686,-0.0027898258038698744,-0.0027898258038698744,0.15,0.2,0.14981194169666892,1.0,4.0,0.0,0.0,0.0,0.14981194169666892,0.85,0.0,False
828,6.891667,HYBRID,15159.270591273904,510.33323378279107,0.2705915323504817,2.349172152679744,10.08986819541894,-0.021121981161565637,-0.0010812754327309277,-0.004325101730923711,-0.004325101730923711,0.15,0.2,0.1500085236805716,1.0,4.0,0.0,0.0,0.0,0.1500085236805716,0.85,0.0,False
829,6.9,HYBRID,15159.35445087403,510.3633600565217,0.2703358600910057,2.3732236442012367,10.033152484889552,-0.0240093832375178,-0.0014631404197580438,-0.005852561679032175,-0.005852561679032175,0.15,0.2,0.15021326523599454,1.0,4.0,0.0,0.0,0.0,0.15021326523599454,0.85,0.0,False
830,6.908333,HYBRID,15159.437725696713,510.38652630791984,0.2699666435378856,2.4424442831653725,10.031545578077985,-0.02041327681456886,-0.0019030212379481518,-0.007612084951792607,-0.007612084951792607,0.15,0.2,0.150435052237408,1.0,4.0,0.0,0.0,0.0,0.150435052237408,0.85,0.0,False
831,6.916667,HYBRID,15159.5215058662,510.4061050213821,0.2697479250909654,2.4654413585386625,10.059287188813238,-0.008899850755707213,-0.001516590857281747,-0.006066363429126988,-0.006066363429126988,0.15,0.2,0.15067570000012695,1.0,4.0,0.0,0.0,0.0,0.15067570000012695,0.85,0.0,False
832,6.925,HYBRID,15159.60555005446,510.42240973345866,0.2697616024467592,2.4443534101706113,10.11539189315615,-0.006135184664084348,-0.001131881897880119,-0.004527527591520476,-0.004527527591520476,0.15,0.2,0.1509174957837462,1.0,4.0,0.0,0.0,0.0,0.1509174957837462,0.85,0.0,False
833,6.933333,HYBRID,15159.690176542848,510.4456538656804,0.269881962722173,2.3783584616207043,10.116387074544171,-0.009179323179812895,-0.0006805634147790765,-0.002722253659116306,-0.002722253659116306,0.15,0.2,0.15115074527519662,1.0,4.0,0.0,0.0,0.0,0.15115074527519662,0.85,0.0,False
834,6.941667,HYBRID,15159.774291865528,510.47247090107817,0.2698587517645745,2.3555941481373894,10.087890499564256,-0.020943583766588662,-0.0010644166225273384,-0.0042576664901093535,-0.0042576664901093535,0.15,0.2,0.15137408402152944,1.0,4.0,0.0,0.0,0.0,0.15137408402152944,0.85,0.0,False
835,6.95,HYBRID,15159.858135785908,510.5025438095939,0.269609701993473,2.377604098671643,10.031253882430768,-0.023822889553020404,-0.0014408246318226557,-0.005763298527290623,-0.005763298527290623,0.15,0.2,0.1516033974873119,1.0,4.0,0.0,0.0,0.0,0.1516033974873119,0.85,0.0,False
836,6.958333,HYBRID,15159.941395178437,510.525664197745,0.26924600860751396,2.4448143276980256,10.029633621566,-0.020340314620336357,-0.0018800384198455365,-0.007520153679382146,-0.007520153679382146,0.15,0.2,0.15184201571708916,1.0,4.0,0.0,0.0,0.0,0.15184201571708916,0.85,0.0,False
837,6.966667,HYBRID,15160.025159038603,510.54519933354425,0.2690316830556309,2.465828488007755,10.057362885583922,-0.008934022289656975,-0.0014949501805091936,-0.0059798007220367745,-0.0059798007220367745,0.15,0.2,0.15208662002934648,1.0,4.0,0.0,0.0,0.0,0.15208662002934648,0.85,0.0,False
838,6.975,HYBRID,15160.109187137336,510.56146277779504,0.2690478217498069,2.442758739190486,10.113418174210755,-0.006236972677601347,-0.0011108816646042486,-0.004443526658416994,-0.004443526658416994,0.15,0.2,0.15232141754600603,1.0,4.0,0.0,0.0,0.0,0.15232141754600603,0.85,0.0,False
839,6.983333,HYBRID,15160.193796839565,510.58466022207597,0.26916944454784153,2.374812183547388,10.114538937367247,-0.009333425750439158,-0.0006610925307077538,-0.0026443701228310154,-0.0026443701228310154,0.15,0.2,0.15253940487801979,1.0,4.0,0.0,0.0,0.0,0.15253940487801979,0.85,0.0,False
840,6.991667,HYBRID,15160.277897894382,510.6114272197456,0.2691398377564901,2.353440931136641,10.086035396496218,-0.02113823478461527,-0.0010441345066078617,-0.004176538026431447,-0.004176538026431447,0.15,0.2,0.15274209571427372,1.0,4.0,0.0,0.0,0.0,0.15274209571427372,0.85,0.0,False
841,7.0,HYBRID,15160.36172586307,510.64144777139967,0.26888384939631754,2.376803397705812,10.029414517411837,-0.024056255213231615,-0.0014268312173077165,-0.005707324869230866,-0.005707324869230866,0.15,0.2,0.15294619600199072,1.0,4.0,0.0,0.0,0.0,0.15294619600199072,0.85,0.0,False
842,7.008333,HYBRID,15160.444970071316,510.6645187768545,0.2685142631960474,2.4454126066419595,10.027805670693919,-0.020466829850262228,-0.001866774015336159,-0.007467096061344636,-0.007467096061344636,0.15,0.2,0.15315994626634832,1.0,4.0,0.0,0.0,0.0,0.15315994626634832,0.85,0.0,False
843,7.016667,HYBRID,15160.528718728572,510.6840077388964,0.26829509806902324,2.4677726332770185,10.055500657792125,-0.008945138381268704,-0.0014813146028594354,-0.005925258411437742,-0.005925258411437742,0.15,0.2,0.15338467270981176,1.0,4.0,0.0,0.0,0.0,0.15338467270981176,0.85,0.0,False
844,7.025,HYBRID,15160.612731017172,510.70022810351134,0.26830827436559423,2.446021697047244,10.111513628640166,-0.006154386911498404,-0.001097171747182136,-0.004388686988728544,-0.004388686988728544,0.15,0.2,0.1536041925019806,1.0,4.0,0.0,0.0,0.0,0.1536041925019806,0.85,0.0,False
845,7.033333,HYBRID,15160.697324644774,510.7233770196969,0.2684281296800646,2.3793391528826913,10.112618072117943,-0.00916885930249241,-0.0006464200604235935,-0.002585680241694374,-0.002585680241694374,0.15,0.2,0.15381096628393556,1.0,4.0,0.0,0.0,0.0,0.15381096628393556,0.85,0.0,False
846,7.041667,HYBRID,15160.781409714371,510.75009317811225,0.2683990300724959,2.358565289295922,10.084144493116726,-0.020907997739341766,-0.001028538412585325,-0.0041141536503413,-0.0041141536503413,0.15,0.2,0.15400640200781746,1.0,4.0,0.0,0.0,0.0,0.15400640200781746,0.85,0.0,False
847,7.05,HYBRID,15160.865222204477,510.7800602526727,0.2681444507875407,2.382554410780722,10.027584437207919,-0.0237755689986159,-0.0014093226553544278,-0.005637290621417711,-0.005637290621417711,0.15,0.2,0.15420723912174203,1.0,4.0,0.0,0.0,0.0,0.15420723912174203,0.85,0.0,False
848,7.058333,HYBRID,15160.948451522738,510.8030838301558,0.26777641918991635,2.4517861530882374,10.025968469348001,-0.02017260720321025,-0.0018482443512543485,-0.007392977405017394,-0.007392977405017394,0.15,0.2,0.15442454027167185,1.0,4.0,0.0,0.0,0.0,0.15442454027167185,0.85,0.0,False
849,7.066667,HYBRID,15161.032184604555,510.82252823301576,0.2675591850185758,2.4747262587628445,10.053634243713056,-0.008656276082363471,-0.0014631811591515104,-0.0058527246366060414,-0.0058527246366060414,0.15,0.2,0.15466147788409398,1.0,4.0,0.0,0.0,0.0,0.15466147788409398,0.85,0.0,False
850,7.075,HYBRID,15161.116181142628,510.83870665154694,0.2675746606971027,2.4535169587859627,10.109599746074766,-0.005867607032463119,-0.0010789460250600347,-0.004315784100240139,-0.004315784100240139,0.15,0.2,0.1548993700589642,1.0,4.0,0.0,0.0,0.0,0.1548993700589642,0.85,0.0,False
851,7.083333,HYBRID,15161.200758557767,510.8618082482478,0.2676970422434829,2.3873356821120644,10.110629508792064,-0.008890492539216328,-0.0006280595483751097,-0.0025122381935004387,-0.0025122381935004387,0.15,0.2,0.15512865987944632,1.0,4.0,0.0,0.0,0.0,0.15512865987944632,0.85,0.0,False
852,7.091667,HYBRID,15161.28482664749,510.8884745544955,0.26767506981280365,2.364799224430951,10.08221453842626,-0.020641048823163834,-0.0010102273172169836,-0.0040409092688679345,-0.0040409092688679345,0.15,0.2,0.15534924255342406,1.0,4.0,0.0,0.0,0.0,0.15534924255342406,0.85,0.0,False
